Data Type/Direction:                       StormTracker/Ascending
File Format/Version:                       EOL Sounding Format/1.1
Project Name/Platform:                     unknown/StormTracker
Launch Site:                               unknown
Launch Location (lon,lat,alt):             120.37640850225672, 23.185978502256717, 79.01531395846249
UTC Launch Time (y,m,d,h,m,s):             2021, 04, 02, 05:59:59
Sonde Id/Sonde Type:                       unknown/StormTracker/
Reference Launch Data Source/Time:         unknown/unknown
System Operator/Comments:                  SOUNDING IN EOL FORMAT/
Post Processing Comments:                  AIQC_process_v2.1_L2; Created on 10 Dec 2021 08:38 UTC  
/
  Time   -- UTC  --   Press    Temp   Dewpt    RH     Uwind   Vwind   Wspd     Dir     dZ    GeoPoAlt     Lon         Lat      GPSAlt 
  580.36 06 09 39.35  813.00   18.45    9.28   55.14    2.82    2.69    3.89  226.47    2.93     1891  120.380017   23.180907  1924.81 
  583.83 06 09 42.83  812.00   18.41    9.26   55.20    4.03    0.60    4.09  261.25    2.92     1901  120.380068   23.180968  1934.45 
  587.15 06 09 46.14  811.00   18.34    9.18   55.16    3.05    2.85    4.17  227.44    3.05     1911  120.380134   23.181033  1944.42 
  590.52 06 09 49.51  810.00   18.27    8.79   53.94    2.97    3.19    4.46  224.21    3.15     1921  120.380210   23.181100  1954.40 
  594.02 06 09 53.02  809.00   18.20    8.35   52.60    4.25    6.27    7.58  214.21    2.31     1931  120.380290   23.181180  1966.22 
  597.30 06 09 56.30  808.00   18.14    8.21   52.28    1.74    1.65    2.42  228.08    3.24     1942  120.380376   23.181243  1974.47 
  600.79 06 09 59.78  807.00   18.09    8.03   51.82    2.72    2.95    4.02  223.88    3.16     1952  120.380476   23.181326  1984.96 
  604.32 06 10 03.32  806.00   18.02    7.93   51.70    4.89    2.59    5.53  241.86    2.74     1962  120.380576   23.181406  1995.85 
  607.56 06 10 06.55  805.00   17.98    7.89   51.70    2.19    2.08    3.05  226.65    3.20     1972  120.380661   23.181471  2005.84 
  611.12 06 10 10.12  804.00   17.91    7.83   51.71    4.59    2.07    5.04  245.54    2.77     1982  120.380774   23.181542  2017.36 
  614.52 06 10 13.51  803.00   17.84    7.75   51.65    4.14    2.16    4.69  240.29    2.87     1993  120.380875   23.181610  2030.48 
  617.87 06 10 16.86  802.00   17.77    7.64   51.50    3.09    1.58    3.48  243.00    3.05     2003  120.380967   23.181687  2040.64 
  621.18 06 10 20.17  801.00   17.69    7.54   51.40    5.83    3.75    6.93  237.14    3.12     2013  120.381074   23.181764  2052.26 
  624.67 06 10 23.67  800.00   17.60    7.44   51.33    1.90    1.18    2.24  238.29    2.72     2023  120.381183   23.181837  2064.04 
  627.90 06 10 26.90  799.00   17.53    7.37   51.33    4.31    2.21    4.85  242.16    3.54     2033  120.381297   23.181899  2073.63 
  631.60 06 10 30.60  798.00   17.44    7.31   51.40    3.27    2.66    4.21  231.20    3.32     2043  120.381428   23.181982  2086.77 
  635.10 06 10 34.09  797.00   17.37    7.24   51.40    3.91    1.65    4.32  248.99    2.32     2053  120.381545   23.182063  2097.37 
  638.23 06 10 37.23  796.00   17.27    7.18   51.50    5.28    3.87    6.55  233.80    3.31     2063  120.381667   23.182135  2106.81 
  641.90 06 10 40.89  795.00   17.17    7.11   51.60    3.62    4.03    5.43  222.10    2.29     2073  120.381796   23.182218  2120.34 
  645.40 06 10 44.39  794.00   17.08    7.06   51.70    4.64    2.20    5.19  243.19    2.17     2083  120.381908   23.182282  2131.14 
  648.89 06 10 47.89  793.00   16.99    7.01   51.80    3.88    1.75    4.26  245.89    2.97     2093  120.382027   23.182359  2140.61 
  652.23 06 10 51.23  792.00   16.88    6.94   51.92    7.51    2.05    7.78  254.11    2.95     2103  120.382149   23.182427  2150.96 
  655.88 06 10 54.88  791.00   16.79    6.89   52.04    5.80    3.56    6.81  238.33    5.60     2113  120.382287   23.182532  2160.95 
  659.34 06 10 58.33  790.00   16.70    6.85   52.20    5.79    1.46    5.97  255.73    3.03     2123  120.382403   23.182610  2170.43 
  662.86 06 11 01.86  789.00   16.62    6.80   52.30    1.68    1.15    2.04  235.83    2.88     2134  120.382536   23.182687  2182.95 
  666.34 06 11 05.33  788.00   16.52    6.74   52.40    2.57    3.47    4.38  220.79    4.64     2144  120.382683   23.182773  2193.50 
  669.83 06 11 08.82  787.00   16.41    6.62   52.32    2.72    3.00    4.10  224.37    3.48     2154  120.382805   23.182857  2201.28 
  673.44 06 11 12.44  786.00   16.33    6.53   52.30    6.41    1.98    6.77  250.60    2.59     2164  120.382968   23.182943  2215.14 
  676.63 06 11 15.62  785.00   16.26    6.49   52.37    4.14    1.41    4.38  251.26    3.23     2174  120.383099   23.183019  2223.80 
  680.22 06 11 19.22  784.00   16.17    6.39   52.30    6.66    2.45    7.09  249.62    2.69     2184  120.383253   23.183094  2233.92 
  683.90 06 11 22.90  783.00   16.08    6.28   52.20    4.87    1.98    5.26  247.37    2.42     2194  120.383434   23.183188  2245.20 
  687.53 06 11 26.52  782.00   15.98    6.14   52.05    4.05    4.35    5.96  223.53    3.05     2204  120.383596   23.183271  2255.75 
  691.24 06 11 30.24  781.00   15.90    6.05   51.98    4.33    2.49    5.02  242.19    2.74     2215  120.383774   23.183357  2269.84 
  694.48 06 11 33.48  780.00   15.83    5.95   51.85    5.46    3.58    6.53  236.70    2.92     2225  120.383939   23.183439  2279.78 
  697.95 06 11 36.95  779.00   15.76    5.87   51.80    2.62    2.31    3.49  228.98    2.83     2235  120.384108   23.183519  2292.06 
  701.32 06 11 40.31  778.00   15.68    5.77   51.70    6.67    2.04    7.05  252.54    3.10     2246  120.384276   23.183600  2303.40 
  704.55 06 11 43.54  777.00   15.61    5.67   51.57    5.57    6.64    8.70  219.84    3.87     2256  120.384450   23.183684  2313.51 
  707.97 06 11 46.96  776.00   15.53    5.60   51.59    8.19    5.22    9.71  237.57    2.54     2266  120.384638   23.183759  2324.78 
  711.32 06 11 50.31  775.00   15.48    5.43   51.15    8.03    2.50    8.43  250.49    7.59     2277  120.384804   23.183816  2335.10 
  714.89 06 11 53.88  774.00   15.44    5.35   51.00    5.57    1.28    5.83  252.68    5.74     2287  120.384994   23.183882  2346.27 
  718.59 06 11 57.59  773.00   15.38    5.29   51.00    5.93    1.61    6.19  251.78    3.11     2298  120.385205   23.183966  2357.66 
  722.20 06 12 01.19  772.00   15.30    5.25   51.10    7.47    4.47    8.71  239.30    2.68     2308  120.385410   23.184044  2369.40 
  725.82 06 12 04.82  771.00   15.21    5.19   51.19    5.88    2.17    6.26  249.72    4.88     2318  120.385619   23.184107  2380.52 
  729.09 06 12 08.08  770.00   15.16    5.17   51.30    8.19    2.81    8.71  251.21    3.76     2329  120.385815   23.184191  2387.36 
  732.91 06 12 11.91  769.00   15.09    5.17   51.50    7.04    2.15    7.46  253.38    2.81     2339  120.386064   23.184249  2398.46 
  736.56 06 12 15.56  768.00   15.03    5.16   51.70    8.67    0.56    8.69  266.36    3.51     2350  120.386291   23.184306  2410.82 
  740.14 06 12 19.14  767.00   14.99    5.18   51.87    6.80    1.29    6.95  260.02    2.64     2360  120.386511   23.184363  2420.86 
  743.68 06 12 22.68  766.00   14.94    5.15   51.97    6.67    1.56    6.85  256.50    2.95     2371  120.386738   23.184424  2431.92 
  747.32 06 12 26.32  765.00   14.89    5.17   52.17    9.33    2.88    9.78  252.66    4.56     2382  120.386979   23.184480  2443.36 
  750.89 06 12 29.88  764.00   14.84    5.45   53.36    7.47    2.34    7.84  252.67    2.89     2392  120.387222   23.184529  2455.75 
  754.25 06 12 33.24  763.00   14.78    4.84   51.35    4.51    1.12    4.67  253.88    3.71     2403  120.387435   23.184582  2463.49 
  757.61 06 12 36.60  762.00   14.73    4.51   50.38    6.96    1.80    7.20  258.47    2.91     2413  120.387642   23.184622  2474.47 
  760.97 06 12 39.97  761.00   14.63    4.21   49.61    8.10    1.79    8.29  257.55    1.46     2424  120.387868   23.184660  2486.55 
  764.58 06 12 43.58  760.00   14.62    3.68   47.85    5.40    1.38    5.58  256.44    3.07     2435  120.388069   23.184676  2495.71 
  768.18 06 12 47.17  759.00   14.57    3.22   46.46    7.56    3.74    8.44  244.23    2.74     2445  120.388281   23.184722  2509.68 
  771.73 06 12 50.72  758.00   14.50    2.61   44.71    4.74   -0.22    4.74  272.55    2.97     2456  120.388486   23.184750  2518.76 
  775.30 06 12 54.30  757.00   14.44    2.27   43.81    7.19    2.76    7.73  250.54    5.22     2466  120.388678   23.184790  2531.39 
  778.81 06 12 57.81  756.00   14.40    1.93   42.89    3.20    0.40    3.22  263.03    3.66     2477  120.388863   23.184810  2542.93 
  782.13 06 13 01.13  755.00   14.36    1.47   41.57    6.03    0.56    6.06  264.61    3.35     2488  120.389038   23.184830  2550.52 
  785.86 06 13 04.86  754.00   14.33    1.06   40.45    2.89    0.34    2.91  263.68    3.33     2499  120.389195   23.184850  2561.22 
  789.54 06 13 08.53  753.00   14.30    0.45   38.78    5.35    1.33    5.55  260.97    2.64     2510  120.389352   23.184860  2574.56 
  792.92 06 13 11.92  752.00   14.24   -0.03   37.62    3.98    0.68    4.04  260.37    2.85     2521  120.389507   23.184869  2583.82 
  796.62 06 13 15.62  751.00   14.18   -0.32   37.00    5.81    1.62    6.05  255.72    2.60     2531  120.389671   23.184886  2597.59 
  799.93 06 13 18.92  750.00   14.12   -0.40   36.90    5.86    3.95    7.18  237.50    3.28     2542  120.389816   23.184899  2610.48 
  803.55 06 13 22.55  749.00   14.07   -0.65   36.37    3.33    0.32    3.42  263.51    2.88     2553  120.389947   23.184914  2621.99 
  807.09 06 13 26.09  748.00   13.98   -1.30   34.87    4.31    1.25    4.49  253.67    2.85     2563  120.390073   23.184932  2632.45 
  810.71 06 13 29.71  747.00   13.89   -1.70   34.06    3.77    0.48    3.83  264.59    3.07     2574  120.390191   23.184950  2644.39 
  814.31 06 13 33.30  746.00   13.83   -2.17   33.04    4.01   -0.65    4.27  275.08    2.72     2584  120.390299   23.184963  2655.72 
  817.92 06 13 36.92  745.00   13.76   -2.46   32.47    1.78    1.10    2.09  238.33    2.84     2595  120.390389   23.184988  2665.18 
  821.64 06 13 40.64  744.00   13.73   -3.23   30.74    3.37    1.31    3.63  248.41    2.59     2606  120.390469   23.184993  2674.05 
  825.07 06 13 44.06  743.00   13.72   -3.71   29.68    3.64    0.50    3.72  261.45    2.81     2617  120.390562   23.185030  2686.26 
  828.67 06 13 47.66  742.00   13.69   -4.10   28.87    4.26   -0.75    4.33  277.36    2.88     2628  120.390660   23.185040  2697.14 
  832.34 06 13 51.34  741.00   13.67   -4.48   28.10    2.96    2.25    3.90  229.16    2.83     2639  120.390730   23.185097  2709.57 
  835.81 06 13 54.80  740.00   13.68   -4.83   27.34    1.96    0.34    2.00  261.47    3.50     2651  120.390770   23.185120  2720.55 
  839.54 06 13 58.53  739.00   13.69   -5.09   26.80    3.83    0.96    4.04  253.34    2.81     2662  120.390821   23.185155  2732.34 
  843.17 06 14 02.17  738.00   13.67   -5.31   26.38    1.24    2.70    3.41  200.30    3.31     2673  120.390853   23.185202  2744.91 
  846.89 06 14 05.88  737.00   13.61   -5.28   26.54    2.14    1.31    2.51  238.49    2.57     2684  120.390928   23.185249  2755.57 
  850.45 06 14 09.45  736.00   13.62   -5.67   25.75    1.88    2.74    3.40  215.62    3.33     2696  120.390960   23.185305  2767.43 
  854.12 06 14 13.11  735.00   13.56   -5.64   25.92    3.42    3.41    4.85  223.12    6.02     2707  120.391000   23.185361  2779.35 
  857.51 06 14 16.51  734.00   13.53   -5.28   26.69    0.73    1.54    1.70  202.66    3.50     2718  120.391035   23.185415  2790.39 
  861.15 06 14 20.14  733.00   13.49   -5.49   26.33    2.24    2.95    3.72  216.53    2.90     2729  120.391083   23.185474  2801.83 
  864.74 06 14 23.74  732.00   13.42   -5.54   26.35    1.36    1.96    2.39  213.53    2.99     2740  120.391137   23.185545  2813.81 
  868.42 06 14 27.41  731.00   13.33   -5.41   26.77    2.51    4.03    4.76  213.53    4.84     2750  120.391184   23.185618  2825.95 
  871.77 06 14 30.77  730.00   13.27   -4.98   27.79    2.36    2.18    3.22  226.47    3.14     2761  120.391218   23.185683  2835.10 
  875.40 06 14 34.40  729.00   13.19   -4.23   29.52    1.17    1.77    2.14  208.35    3.37     2772  120.391254   23.185748  2846.00 
  879.03 06 14 38.02  728.00   13.09   -4.24   29.71    2.35    4.54    5.11  207.84    2.87     2782  120.391310   23.185830  2859.92 
  882.28 06 14 41.28  727.00   13.00   -3.72   31.07    1.40    1.51    2.09  219.38    3.67     2793  120.391346   23.185883  2869.16 
  885.99 06 14 44.99  726.00   12.94   -5.25   27.81    1.44    6.22    6.39  193.24    3.26     2804  120.391400   23.185980  2882.15 
  889.45 06 14 48.45  725.00   12.91   -8.51   21.70    1.71    2.16    3.22  207.05    2.52     2815  120.391449   23.186055  2894.44 
  893.04 06 14 52.03  724.00   12.86  -10.05   19.27    2.15    4.22    4.74  206.99    3.47     2826  120.391510   23.186141  2905.41 
  896.68 06 14 55.68  723.00   12.90  -10.68   18.33    0.97    3.70    3.93  197.25    3.18     2838  120.391577   23.186231  2915.97 
  900.56 06 14 59.55  722.00   12.84  -12.00   16.53    3.31    2.86    4.39  229.44    3.80     2849  120.391658   23.186327  2927.59 
  903.90 06 15 02.89  721.00   12.80  -12.73   15.63    3.37    5.49    6.44  212.47    2.91     2860  120.391727   23.186416  2939.47 
  907.53 06 15 06.53  720.00   12.72  -13.69   14.54    2.82    3.61    4.64  218.26    2.91     2871  120.391821   23.186506  2952.01 
  911.16 06 15 10.16  719.00   12.65  -14.97   13.15    5.05    5.24    7.27  224.04    2.52     2882  120.391916   23.186593  2965.89 
  914.64 06 15 13.64  718.00   12.63  -15.69   12.41    4.40    3.61    5.70  229.77    4.10     2894  120.392029   23.186676  2976.64 
  918.25 06 15 17.25  717.00   12.61  -16.31   11.80    4.61    3.23    5.63  234.84    3.44     2905  120.392153   23.186758  2987.36 
  921.94 06 15 20.93  716.00   12.55  -16.78   11.39    2.05    1.52    2.56  233.62    2.54     2916  120.392298   23.186849  2999.35 
  925.60 06 15 24.59  715.00   12.54  -17.67   10.58    4.33    3.01    5.27  234.95    2.79     2928  120.392444   23.186932  3012.91 
  929.26 06 15 28.26  714.00   12.49  -18.32   10.05    4.76    2.97    5.63  239.47    2.83     2939  120.392601   23.187023  3024.74 
  932.76 06 15 31.76  713.00   12.46  -19.19    9.35    4.78    2.85    5.57  238.73    3.39     2950  120.392768   23.187095  3034.84 
  936.37 06 15 35.36  712.00   12.40  -19.71    8.97    5.06    3.92    6.40  232.75    3.04     2961  120.392935   23.187181  3046.67 
  940.03 06 15 39.03  711.00   12.38  -20.36    8.49    2.79    1.16    3.03  248.01    3.74     2973  120.393081   23.187251  3058.19 
  943.61 06 15 42.61  710.00   12.35  -21.02    8.04    4.99    2.80    5.73  241.43    3.23     2984  120.393241   23.187318  3070.37 
  947.13 06 15 46.13  709.00   12.35  -21.70    7.57    3.51    1.47    3.81  247.15    3.63     2996  120.393375   23.187361  3080.81 
  950.81 06 15 49.80  708.00   12.34  -22.26    7.22    5.82    2.63    6.39  246.31    3.05     3008  120.393520   23.187398  3093.82 
  954.18 06 15 53.18  707.00   12.29  -22.35    7.18    4.63    1.65    4.99  251.23    2.95     3019  120.393655   23.187438  3105.41 
  957.69 06 15 56.68  706.00   12.22  -22.70    7.00    3.79    1.60    4.12  246.98    3.46     3030  120.393781   23.187460  3115.28 
  961.18 06 16 00.18  705.00   12.21  -22.77    6.96    2.77   -0.09    2.80  274.46    3.53     3042  120.393905   23.187492  3127.00 
  964.68 06 16 03.68  704.00   12.16  -23.07    6.80    5.28    1.63    5.56  259.83    3.03     3053  120.394017   23.187517  3139.41 
  968.19 06 16 07.18  703.00   12.10  -23.12    6.80    2.60   -0.22    2.67  271.71    3.11     3065  120.394134   23.187540  3150.23 
  971.72 06 16 10.71  702.00   12.01  -23.18    6.80    4.38    1.15    4.61  258.72    2.99     3076  120.394249   23.187560  3162.31 
  975.52 06 16 14.51  701.00   11.91  -23.25    6.80    4.13   -0.22    4.63  275.51    3.08     3086  120.394360   23.187580  3175.34 
  979.23 06 16 18.22  700.00   11.81  -23.36    6.78    3.01    0.44    3.14  261.45    2.59     3097  120.394462   23.187592  3188.05 
  982.78 06 16 21.78  699.00   11.74  -23.51    6.72    1.99   -0.50    2.06  284.92    3.64     3108  120.394538   23.187600  3198.72 
  986.33 06 16 25.33  698.00   11.64  -23.74    6.63    4.08   -1.83    4.55  291.84    2.93     3119  120.394617   23.187593  3212.26 
  989.56 06 16 28.55  697.00   11.56  -24.12    6.44    1.69    0.29    1.72  260.16    3.17     3130  120.394666   23.187606  3222.17 
  993.43 06 16 32.42  696.00   11.48  -24.26    6.40    2.64   -0.81    2.84  286.13    3.01     3141  120.394749   23.187590  3235.09 
  997.03 06 16 36.02  695.00   11.38  -24.33    6.40    1.35    2.02    2.46  212.99    2.81     3152  120.394801   23.187600  3247.83 
 1000.65 06 16 39.65  694.00   11.30  -24.68    6.23    2.87    1.75    3.70  251.28    2.95     3163  120.394870   23.187613  3259.93 
 1004.14 06 16 43.13  693.00   11.20  -24.81    6.20    1.20    0.45    1.36  241.67    3.13     3174  120.394923   23.187639  3270.30 
 1007.93 06 16 46.92  692.00   11.11  -24.88    6.20    4.28    0.11    4.44  271.59    2.59     3185  120.394979   23.187639  3283.56 
 1011.40 06 16 50.40  691.00   11.05  -25.11    6.10    1.57   -0.39    1.80  270.82    3.19     3197  120.395038   23.187666  3294.43 
 1015.09 06 16 54.09  690.00   10.96  -25.36    6.00    1.24    1.19    1.73  224.83    3.27     3208  120.395091   23.187691  3305.62 
 1018.71 06 16 57.70  689.00   10.87  -25.42    6.00    2.87    2.48    4.41  232.51    2.88     3219  120.395124   23.187720  3318.68 
 1022.22 06 17 01.21  688.00   10.79  -25.67    5.90    1.63    1.88    2.95  227.17    3.04     3230  120.395150   23.187734  3330.20 
 1025.85 06 17 04.84  687.00   10.72  -25.69    5.92    0.29    2.67    2.69  186.00    3.78     3241  120.395178   23.187768  3340.89 
 1029.72 06 17 08.71  686.00   10.63  -25.62    5.99    1.47    3.56    3.88  201.54    5.59     3252  120.395217   23.187797  3353.68 
 1033.32 06 17 12.31  685.00   10.55  -25.42    6.13    2.78    2.61    3.85  230.03    2.90     3264  120.395243   23.187810  3367.02 
 1036.85 06 17 15.84  684.00   10.46  -25.36    6.20    2.16   -1.45    2.82  299.17    3.34     3275  120.395270   23.187822  3379.43 
 1040.49 06 17 19.49  683.00   10.39  -25.06    6.40    2.19    0.52    2.27  256.21    3.16     3286  120.395330   23.187825  3390.85 
 1044.11 06 17 23.11  682.00   10.35  -24.75    6.60    1.31    0.20    1.41  265.25    3.26     3298  120.395371   23.187830  3403.31 
 1047.91 06 17 26.91  681.00   10.27  -24.61    6.72    1.99   -3.25    3.87  296.83    3.43     3309  120.395399   23.187830  3416.19 
 1051.90 06 17 30.90  680.00   10.22  -24.36    6.89    1.72   -1.43    2.29  314.47    3.15     3321  120.395469   23.187801  3427.50 
 1055.31 06 17 34.31  679.00   10.20  -24.20    7.00    1.91   -1.31    2.37  290.99    3.13     3333  120.395519   23.187777  3441.03 
 1059.26 06 17 38.25  678.00   10.14  -23.94    7.20    2.27   -0.82    3.04  299.78    3.02     3344  120.395578   23.187733  3453.28 
 1062.80 06 17 41.79  677.00   10.11  -23.01    7.84    2.24   -0.51    2.30  282.84    3.43     3356  120.395626   23.187720  3463.85 
 1066.59 06 17 45.59  676.00   10.14  -23.44    7.52    2.06   -0.48    2.12  282.95    3.17     3369  120.395676   23.187694  3475.81 
 1070.35 06 17 49.34  675.00   10.14  -23.52    7.47    4.14   -0.80    4.21  281.92    2.77     3381  120.395733   23.187677  3488.79 
 1074.02 06 17 53.01  674.00   10.14  -23.32    7.60    0.77   -1.39    1.62  332.84    4.32     3393  120.395770   23.187660  3501.37 
 1077.58 06 17 56.57  673.00   10.13  -22.65    8.07    2.84   -1.79    3.65  301.63    3.55     3405  120.395837   23.187630  3513.24 
 1081.33 06 18 00.32  672.00   10.13  -22.75    8.00    1.73   -1.09    2.06  298.84    3.43     3418  120.395883   23.187603  3525.63 
 1085.00 06 18 03.99  671.00   10.10  -22.36    8.30    5.04   -1.05    5.16  281.86    3.11     3430  120.395930   23.187580  3538.81 
 1088.66 06 18 07.66  670.00   10.12  -20.89    9.48    0.75   -2.21    3.16  104.22    4.41     3442  120.395973   23.187553  3552.35 
 1092.40 06 18 11.39  669.00   10.04  -21.68    8.84    2.11   -0.22    2.18  280.17    2.71     3454  120.396032   23.187530  3564.57 
 1096.05 06 18 15.05  668.00    9.99  -20.90    9.50    1.28   -0.97    1.61  306.67    3.31     3465  120.396080   23.187499  3575.56 
 1099.85 06 18 18.84  667.00    9.82  -20.47    9.97    2.08   -1.87    2.85  308.86    2.98     3476  120.396118   23.187453  3587.41 
 1103.55 06 18 22.55  666.00    9.72  -19.33   11.07    3.84   -3.72    5.40  317.91    3.08     3487  120.396171   23.187419  3601.76 
 1107.08 06 18 26.08  665.00    9.64  -18.04   12.42    1.49   -1.48    2.14  313.93    3.18     3499  120.396221   23.187379  3612.64 
 1111.00 06 18 30.00  664.00    9.60  -18.38   12.10    5.28   -1.32    5.44  284.10    2.06     3511  120.396280   23.187350  3627.60 
 1114.50 06 18 33.49  663.00    9.50  -17.76   12.85    3.18   -4.80    5.89  324.21    5.68     3522  120.396322   23.187305  3640.64 
 1118.03 06 18 37.03  662.00    9.39  -15.94   15.07    2.42   -1.50    2.85  301.68    6.29     3533  120.396380   23.187260  3652.20 
 1121.81 06 18 40.81  661.00    9.33  -16.04   15.00    1.71   -1.42    2.22  310.11    3.82     3545  120.396428   23.187242  3663.69 
 1125.84 06 18 44.83  660.00    9.26  -13.86   18.06    1.02   -0.71    1.24  305.27    2.90     3556  120.396487   23.187202  3675.98 
 1130.05 06 18 49.04  659.00    9.14  -15.58   15.79    3.24   -0.90    3.37  285.89    2.27     3567  120.396550   23.187170  3688.75 
 1134.14 06 18 53.13  658.00    9.04  -16.29   14.98    3.67   -3.64    5.20  312.73    2.19     3579  120.396633   23.187139  3703.55 
 1137.63 06 18 56.62  657.00    9.04  -16.66   14.54    3.52   -1.15    3.71  289.36    3.37     3591  120.396706   23.187110  3714.35 
 1141.29 06 19 00.29  656.00    9.01  -16.98   14.17    3.69   -3.24    4.95  311.87    3.98     3603  120.396773   23.187069  3724.38 
 1145.27 06 19 04.27  655.00    8.97  -17.33   13.80    3.38   -0.90    3.58  286.86    3.21     3616  120.396845   23.187047  3738.20 
 1149.10 06 19 08.09  654.00    8.85  -17.62   13.58    2.24   -0.91    2.43  291.32    2.94     3627  120.396932   23.187019  3751.39 
 1152.82 06 19 11.82  653.00    8.71  -18.17   13.08    3.64    0.25    3.65  266.14    3.16     3637  120.397005   23.187010  3761.63 
 1156.87 06 19 15.86  652.00    8.69  -19.41   11.79    1.71   -2.67    3.22  324.37    3.03     3650  120.397050   23.186991  3774.07 
 1160.67 06 19 19.66  651.00    8.68  -21.02   10.27    2.78   -0.80    2.90  283.84    3.41     3662  120.397113   23.186980  3786.89 
 1164.75 06 19 23.75  650.00    8.63  -22.40    9.12    3.67    0.49    3.76  266.73    2.12     3674  120.397185   23.186970  3800.74 
 1168.92 06 19 27.91  649.00    8.53  -23.26    8.52    2.32   -2.42    3.43  314.87    2.69     3686  120.397240   23.186951  3814.08 
 1172.44 06 19 31.44  648.00    8.36  -22.95    8.87    2.62   -0.15    2.63  272.91    2.56     3696  120.397309   23.186944  3824.92 
 1176.34 06 19 35.34  647.00    8.19  -23.81    8.30    2.95    0.00    2.98  270.95    3.12     3707  120.397380   23.186937  3837.92 
 1180.46 06 19 39.46  646.00    8.03  -23.61    8.55    2.83   -0.61    2.90  283.09    2.64     3718  120.397455   23.186925  3852.15 
 1184.39 06 19 43.38  645.00    7.92  -23.06    9.04    3.92   -1.46    4.22  288.28    2.89     3729  120.397528   23.186934  3866.25 
 1188.36 06 19 47.35  644.00    7.87  -22.77    9.30    2.82   -0.23    2.91  261.14    3.15     3741  120.397604   23.186970  3879.28 
 1192.12 06 19 51.11  643.00    7.86  -22.03    9.94    3.04    0.39    3.06  262.72    2.96     3754  120.397711   23.186991  3890.32 
 1196.06 06 19 55.06  642.00    7.84  -22.40    9.63    4.31    0.19    4.31  267.41    2.53     3766  120.397792   23.187020  3903.60 
 1199.97 06 19 58.96  641.00    7.84  -22.10    9.89    1.10    0.38    1.17  251.50    3.40     3779  120.397889   23.187050  3916.66 
 1203.80 06 20 02.79  640.00    7.77  -22.14    9.90    4.73    1.70    5.24  254.63    2.83     3791  120.397964   23.187058  3929.39 
 1207.88 06 20 06.87  639.00    7.69  -21.57   10.46    1.89    1.92    2.70  227.11    2.54     3803  120.398066   23.187109  3940.92 
 1211.88 06 20 10.87  638.00    7.54  -21.44   10.69    3.19    3.54    4.99  224.95    2.20     3814  120.398139   23.187138  3954.98 
 1215.76 06 20 14.76  637.00    7.42  -21.34   10.88    3.35    0.80    3.57  260.14    2.34     3825  120.398243   23.187180  3967.93 
 1219.48 06 20 18.48  636.00    7.36  -21.26   11.00    3.40    1.80    3.88  240.64    3.42     3837  120.398325   23.187220  3979.15 
 1223.31 06 20 22.30  635.00    7.28  -19.75   12.61    2.11    2.12    3.00  225.22    3.71     3849  120.398416   23.187273  3993.56 
 1227.15 06 20 26.15  634.00    7.24  -17.36   15.48    6.14    1.94    6.44  252.69    2.50     3861  120.398525   23.187320  4006.87 
 1230.97 06 20 29.96  633.00    7.27  -14.65   19.40    7.19    1.47    7.46  256.15    7.27     3874  120.398652   23.187350  4019.61 
 1234.79 06 20 33.78  632.00    7.24  -12.62   22.88    4.22    1.51    4.48  250.25    3.03     3887  120.398781   23.187386  4032.29 
 1238.46 06 20 37.46  631.00    7.24  -10.73   26.63    4.21    0.28    4.23  267.35    4.45     3900  120.398899   23.187400  4045.98 
 1242.66 06 20 41.66  630.00    7.17   -9.98   28.36    4.65   -1.51    4.92  288.73    4.03     3912  120.399037   23.187400  4059.76 
 1246.50 06 20 45.49  629.00    7.09   -8.38   32.35    3.92   -0.56    3.96  278.05    3.78     3924  120.399195   23.187380  4073.01 
 1249.96 06 20 48.95  628.00    6.94   -7.39   35.28    4.07   -0.03    4.09  270.91    3.40     3935  120.399319   23.187390  4085.66 
 1253.42 06 20 52.42  627.00    6.90   -6.94   36.61    3.76    0.61    3.83  264.26    4.00     3948  120.399473   23.187400  4096.76 
 1257.07 06 20 56.07  626.00    6.75   -6.54   38.14    5.48   -5.69    7.90  315.84    2.08     3958  120.399632   23.187349  4110.93 
 1260.48 06 20 59.47  625.00    6.61   -6.14   39.74    3.89    1.93    5.21  260.70    3.00     3970  120.399759   23.187334  4120.81 
 1264.19 06 21 03.19  624.00    6.45   -5.44   42.35    6.75   -3.34    7.53  295.94    3.27     3981  120.399938   23.187328  4131.96 
 1268.46 06 21 07.45  623.00    6.37   -4.09   47.19    6.22   -0.17    6.23  271.96    2.67     3992  120.400137   23.187275  4145.57 
 1272.90 06 21 11.90  622.00    6.31   -2.96   51.52    6.42   -1.03    6.51  278.78    2.60     4005  120.400374   23.187222  4159.17 
 1276.97 06 21 15.96  621.00    6.26   -2.21   54.65    3.16   -0.04    3.16  270.84    3.17     4017  120.400578   23.187180  4173.65 
 1280.80 06 21 19.80  620.00    6.16   -2.27   54.76    7.82   -0.02    8.02  272.50    2.54     4029  120.400768   23.187112  4189.39 
 1284.93 06 21 23.92  619.00    6.02   -2.17   55.71    5.31   -5.07    7.39  312.44    3.14     4040  120.400976   23.187052  4204.16 
 1288.98 06 21 27.97  618.00    5.84   -2.18   56.40    3.36   -0.84    3.47  284.52    2.35     4051  120.401179   23.187000  4215.24 
