Data Type/Direction:                       StormTracker/Ascending
File Format/Version:                       EOL Sounding Format/1.1
Project Name/Platform:                     unknown/StormTracker
Launch Site:                               unknown
Launch Location (lon,lat,alt):             120.3764389844829, 23.18607, 78.72181899423155
UTC Launch Time (y,m,d,h,m,s):             2021, 04, 02, 10:00:01
Sonde Id/Sonde Type:                       unknown/StormTracker/
Reference Launch Data Source/Time:         unknown/unknown
System Operator/Comments:                  SOUNDING IN EOL FORMAT/
Post Processing Comments:                  AIQC_process_v2.1_L2; Created on 10 Dec 2021 08:42 UTC  
/
  Time   -- UTC  --   Press    Temp   Dewpt    RH     Uwind   Vwind   Wspd     Dir     dZ    GeoPoAlt     Lon         Lat      GPSAlt 
  589.01 10 09 50.01  815.00   21.70    8.33   42.30    1.34    2.96    3.24  204.28    3.16     1904  120.379310   23.180490  1921.85 
  592.79 10 09 53.78  814.00   21.63    8.29   42.38    2.71    4.50    5.26  211.08    2.61     1914  120.379404   23.180622  1931.99 
  596.62 10 09 57.61  813.00   21.56    8.27   42.46    2.05    2.78    3.46  216.43    2.70     1925  120.379492   23.180732  1942.01 
  600.50 10 10 01.50  812.00   21.48    8.24   42.60    3.08    3.23    4.46  223.69    2.63     1935  120.379575   23.180845  1952.27 
  604.15 10 10 05.14  811.00   21.40    8.20   42.71    2.26    2.92    3.69  217.71    2.83     1945  120.379671   23.180954  1961.64 
  607.73 10 10 08.73  810.00   21.32    8.19   42.87    3.10    2.79    4.18  227.29    2.52     1955  120.379762   23.181062  1972.34 
  611.04 10 10 12.03  809.00   21.28    8.20   43.00    4.34    3.71    5.71  229.36    3.15     1965  120.379851   23.181162  1983.51 
  614.50 10 10 15.49  808.00   21.23    8.16   43.05    2.38    3.06    3.88  217.61    3.05     1976  120.379945   23.181275  1994.25 
  618.06 10 10 19.06  807.00   21.16    8.12   43.10    2.14    2.78    3.51  217.29    2.83     1986  120.380052   23.181362  2005.89 
  621.95 10 10 22.94  806.00   21.10    8.04   43.01    4.63    3.40    5.75  233.49    2.87     1996  120.380178   23.181478  2017.49 
  625.64 10 10 26.63  805.00   21.02    7.99   43.10    2.48    2.77    3.72  221.97    2.82     2006  120.380283   23.181589  2028.16 
  629.57 10 10 30.57  804.00   20.93    7.95   43.20    4.14    3.74    5.65  228.35    2.54     2016  120.380437   23.181697  2040.67 
  633.60 10 10 34.59  803.00   20.84    7.84   43.14    4.25    3.74    5.67  228.51    2.55     2026  120.380598   23.181844  2052.23 
  637.51 10 10 38.50  802.00   20.76    7.78   43.15    4.76    3.44    5.87  234.14    2.77     2037  120.380765   23.181975  2062.95 
  641.35 10 10 42.34  801.00   20.70    7.74   43.20    3.66    3.32    4.94  227.95    2.92     2047  120.380914   23.182090  2073.78 
  645.05 10 10 46.05  800.00   20.65    7.69   43.19    2.74    3.70    4.62  216.51    2.59     2057  120.381082   23.182221  2083.08 
  649.19 10 10 50.18  799.00   20.57    7.48   42.80    4.77    4.10    6.31  229.31    4.55     2068  120.381259   23.182348  2094.02 
  652.83 10 10 53.83  798.00   20.51    7.40   42.70    4.42    4.00    5.98  227.38    2.71     2078  120.381432   23.182472  2105.01 
  656.81 10 10 57.80  797.00   20.43    7.26   42.50    4.67    3.64    5.92  232.20    3.15     2088  120.381612   23.182594  2115.22 
  660.83 10 11 01.83  796.00   20.34    7.06   42.18    4.67    3.77    6.01  231.49    3.55     2098  120.381807   23.182725  2125.72 
  664.87 10 11 05.86  795.00   20.23    6.87   41.90    4.24    2.85    5.11  236.07    2.32     2108  120.382005   23.182846  2137.13 
  668.54 10 11 09.53  794.00   20.15    6.77   41.80    6.42    3.29    7.22  242.51    2.96     2119  120.382182   23.182961  2147.85 
  672.30 10 11 13.29  793.00   20.07    6.65   41.70    5.98    3.20    6.80  241.37    2.68     2129  120.382375   23.183072  2158.46 
  676.13 10 11 17.12  792.00   19.98    6.57   41.70    4.65    4.41    6.42  226.38    2.43     2139  120.382568   23.183194  2167.76 
  679.95 10 11 20.94  791.00   19.91    6.51   41.70    7.54    2.19    7.89  253.56    2.66     2149  120.382777   23.183309  2177.26 
  683.96 10 11 24.95  790.00   19.86    6.47   41.70    4.75    2.35    5.30  243.47    2.37     2160  120.382988   23.183439  2188.10 
  687.94 10 11 28.93  789.00   19.79    6.33   41.50    6.67    3.08    7.36  244.93    2.74     2170  120.383197   23.183558  2199.33 
  691.82 10 11 32.81  788.00   19.69    6.21   41.40    5.87    3.45    6.82  239.37    2.61     2180  120.383401   23.183673  2210.83 
  695.79 10 11 36.79  787.00   19.64    6.13   41.30    5.78    3.23    6.64  240.91    2.34     2191  120.383628   23.183794  2222.80 
  699.54 10 11 40.53  786.00   19.56    6.06   41.30    6.13    3.65    7.14  239.24    2.40     2201  120.383832   23.183896  2233.14 
  703.51 10 11 44.51  785.00   19.49    6.03   41.40    5.53    3.86    6.75  235.23    2.50     2212  120.384051   23.184015  2244.69 
  707.32 10 11 48.32  784.00   19.41    5.99   41.50    5.21    3.53    6.29  236.10    2.20     2222  120.384259   23.184120  2254.63 
  711.25 10 11 52.25  783.00   19.32    5.98   41.70    6.64    3.74    7.62  240.63    2.40     2232  120.384485   23.184235  2266.18 
  715.28 10 11 56.27  782.00   19.23    5.94   41.83    5.44    2.60    6.03  244.28    2.32     2242  120.384717   23.184346  2278.08 
  719.15 10 12 00.14  781.00   19.20    5.94   41.90    7.68    2.67    8.16  250.60    2.71     2253  120.384940   23.184454  2289.12 
  723.01 10 12 04.00  780.00   19.13    5.88   41.90    6.15    3.29    6.98  241.83    2.56     2264  120.385160   23.184570  2299.55 
  726.64 10 12 07.64  779.00   19.04    5.82   41.96    5.11    2.57    5.73  243.23    3.10     2274  120.385342   23.184663  2309.50 
  730.60 10 12 11.59  778.00   18.94    5.75   42.03    5.88    2.34    6.35  247.47    3.20     2284  120.385563   23.184765  2320.87 
  734.43 10 12 15.42  777.00   18.87    5.75   42.20    5.40    3.50    6.43  237.16    2.89     2295  120.385781   23.184873  2331.85 
  738.33 10 12 19.32  776.00   18.77    5.69   42.30    6.62    2.99    7.26  245.63    2.45     2305  120.385996   23.184970  2343.52 
  742.23 10 12 23.22  775.00   18.68    5.65   42.40    5.41    2.41    5.93  245.90    2.54     2315  120.386204   23.185067  2355.03 
  746.23 10 12 27.23  774.00   18.61    5.65   42.60    6.59    2.79    7.16  247.02    2.33     2326  120.386424   23.185177  2365.77 
  749.96 10 12 30.96  773.00   18.48    5.60   42.80    5.62    3.12    6.43  240.91    2.35     2336  120.386638   23.185269  2377.23 
  753.74 10 12 34.73  772.00   18.40    5.60   43.00    5.33    2.36    5.83  246.11    3.31     2346  120.386837   23.185365  2388.40 
  757.66 10 12 38.66  771.00   18.31    5.55   43.10    5.46    2.74    6.13  243.39    2.54     2356  120.387043   23.185460  2399.79 
  761.54 10 12 42.53  770.00   18.23    5.54   43.30    5.48    3.21    6.38  239.60    2.70     2367  120.387252   23.185561  2411.18 
  765.33 10 12 46.33  769.00   18.13    5.49   43.40    5.57    3.08    6.44  242.26    2.31     2377  120.387467   23.185643  2422.19 
  769.10 10 12 50.10  768.00   18.04    5.40   43.40    5.58    2.82    6.26  243.14    2.18     2388  120.387666   23.185742  2433.31 
  773.14 10 12 54.13  767.00   17.98    5.16   42.86    5.83    2.33    6.30  248.15    2.63     2398  120.387897   23.185824  2444.28 
  776.96 10 12 57.96  766.00   17.90    4.74   41.81    4.56    2.16    5.05  244.45    2.31     2409  120.388098   23.185919  2454.88 
  780.80 10 13 01.79  765.00   17.83    4.34   40.84    5.89    1.89    6.20  252.05    2.52     2419  120.388308   23.186006  2464.85 
  784.59 10 13 05.58  764.00   17.74    4.06   40.28    5.15    2.11    5.58  247.51    2.75     2430  120.388509   23.186086  2476.19 
  788.33 10 13 09.33  763.00   17.65    3.88   40.00    4.53    2.55    5.21  239.88    2.49     2440  120.388697   23.186167  2486.94 
  792.27 10 13 13.26  762.00   17.55    3.71   39.77    4.90    2.31    5.44  244.74    2.43     2450  120.388891   23.186248  2498.28 
  796.09 10 13 17.08  761.00   17.45    3.56   39.61    3.87    2.41    4.56  238.00    5.52     2461  120.389073   23.186332  2509.37 
  800.15 10 13 21.14  760.00   17.40    3.57   39.76    5.18    2.59    5.82  243.20    4.56     2471  120.389267   23.186417  2520.28 
  804.11 10 13 25.10  759.00   17.30    3.45   39.69    4.76    2.35    5.31  243.75    2.64     2482  120.389465   23.186502  2531.14 
  808.15 10 13 29.15  758.00   17.18    3.26   39.45    4.41    1.88    4.80  246.96    2.23     2492  120.389638   23.186573  2542.34 
  812.06 10 13 33.05  757.00   17.11    2.04   36.33    4.45    2.60    5.16  239.69    4.91     2503  120.389813   23.186641  2552.91 
  816.02 10 13 37.01  756.00   17.04    0.49   32.64    4.81    2.90    5.64  238.71    3.88     2513  120.389981   23.186725  2563.77 
  819.95 10 13 40.95  755.00   17.00   -0.17   31.21    4.98    2.61    5.62  242.37    5.60     2524  120.390158   23.186789  2574.01 
  824.12 10 13 45.11  754.00   16.92   -0.62   30.35    3.54    1.59    3.89  245.16    4.79     2535  120.390345   23.186852  2584.39 
  828.29 10 13 49.28  753.00   16.86   -1.35   28.88    5.98    1.65    6.22  254.08    2.83     2546  120.390534   23.186916  2595.31 
  832.43 10 13 53.43  752.00   16.82   -1.95   27.71    3.87    1.69    4.24  246.45    2.42     2556  120.390703   23.186979  2606.32 
  836.58 10 13 57.58  751.00   16.77   -2.30   27.08    3.69    2.42    4.41  237.29    2.57     2567  120.390863   23.187062  2617.08 
  840.57 10 14 01.56  750.00   16.71   -2.54   26.70    3.11    1.75    3.57  240.46    2.69     2578  120.391017   23.187126  2627.03 
  844.68 10 14 05.68  749.00   16.66   -2.81   26.26    4.21    2.39    4.85  240.32    2.55     2589  120.391187   23.187204  2636.98 
  848.78 10 14 09.78  748.00   16.62   -3.13   25.72    2.10    1.65    2.68  231.73    3.03     2600  120.391306   23.187278  2648.63 
  852.96 10 14 13.95  747.00   16.59   -3.42   25.21    3.29    3.56    4.85  222.74    2.75     2611  120.391429   23.187369  2659.44 
  857.16 10 14 18.16  746.00   16.55   -3.69   24.78    2.24    1.94    2.97  228.87    2.70     2622  120.391555   23.187463  2671.08 
  861.26 10 14 22.25  745.00   16.51   -3.82   24.60    1.80    1.93    2.65  222.93    2.87     2633  120.391655   23.187545  2682.13 
  865.09 10 14 26.09  744.00   16.44   -3.99   24.40    2.63    2.60    3.69  225.35    2.70     2644  120.391733   23.187623  2693.52 
  869.15 10 14 30.14  743.00   16.40   -4.14   24.19    1.80    2.31    2.92  217.93    3.12     2655  120.391813   23.187713  2705.16 
  873.38 10 14 34.37  742.00   16.37   -4.56   23.46    1.65    3.51    3.89  206.17    2.42     2666  120.391878   23.187818  2716.41 
  877.70 10 14 38.69  741.00   16.33   -4.85   23.03    1.01    1.71    2.00  211.13    2.29     2677  120.391937   23.187907  2727.20 
  881.92 10 14 42.91  740.00   16.26   -4.98   22.90    2.44    3.36    4.15  215.93    2.68     2688  120.392008   23.188008  2738.08 
  886.07 10 14 47.06  739.00   16.20   -5.09   22.80    0.82    1.82    2.00  203.99    2.40     2699  120.392051   23.188101  2750.47 
  890.13 10 14 51.12  738.00   16.11   -5.47   22.29    1.83    3.27    3.75  209.14    2.57     2709  120.392101   23.188203  2761.64 
  894.15 10 14 55.15  737.00   16.04   -5.77   21.88    0.28    0.93    0.97  198.15    2.73     2720  120.392130   23.188303  2773.19 
  898.36 10 14 59.35  736.00   15.98   -5.98   21.60    0.95    4.25    4.36  192.03    2.86     2731  120.392160   23.188421  2784.34 
  902.50 10 15 03.50  735.00   15.93   -6.12   21.45    0.85    3.17    3.28  194.96    2.23     2742  120.392190   23.188535  2794.77 
  906.67 10 15 07.67  734.00   15.86   -6.15   21.50    1.02    3.13    3.30  197.15    2.39     2753  120.392210   23.188660  2806.20 
  910.83 10 15 11.82  733.00   15.79   -6.38   21.22    0.02    2.51    2.51  180.86    2.58     2764  120.392210   23.188777  2817.97 
  915.07 10 15 16.07  732.00   15.74   -6.50   21.10    0.05    3.20    3.21  181.23    2.72     2775  120.392220   23.188892  2830.54 
  919.31 10 15 20.30  731.00   15.64   -6.66   20.97   -0.28    2.97    2.98  174.63    2.67     2786  120.392210   23.189026  2841.07 
  923.60 10 15 24.60  730.00   15.59   -7.33   19.98   -0.91    4.07    4.18  167.68    2.72     2797  120.392198   23.189174  2853.12 
  927.95 10 15 28.95  729.00   15.54   -7.88   19.20    0.82    3.31    3.41  193.77    2.29     2808  120.392200   23.189319  2864.85 
  932.10 10 15 33.10  728.00   15.49   -8.00   19.10   -0.88    5.03    5.11  170.27    2.74     2819  120.392200   23.189463  2875.56 
  936.40 10 15 37.39  727.00   15.43   -8.11   19.00    0.66    3.00    3.09  189.11    2.62     2830  120.392204   23.189606  2887.07 
  940.64 10 15 41.63  726.00   15.35   -8.29   18.84    0.14    4.38    4.40  182.46    2.59     2841  120.392226   23.189755  2898.03 
  944.88 10 15 45.87  725.00   15.29   -8.77   18.21    1.05    3.80    3.96  194.99    2.51     2852  120.392258   23.189886  2909.77 
  949.14 10 15 50.13  724.00   15.26   -9.10   17.79    1.18    5.78    5.91  191.73    3.12     2863  120.392281   23.190054  2921.59 
  953.60 10 15 54.60  723.00   15.17   -9.73   17.02    1.22    3.77    3.97  197.09    2.42     2874  120.392316   23.190198  2932.41 
  957.77 10 15 58.76  722.00   15.08  -10.33   16.32    1.00    3.74    3.87  194.62    2.88     2885  120.392348   23.190343  2944.56 
  962.08 10 16 03.07  721.00   15.01  -10.73   15.89    1.42    5.26    5.45  195.09    2.55     2896  120.392401   23.190503  2955.30 
  966.44 10 16 07.43  720.00   14.93  -11.02   15.61    1.42    2.88    3.21  206.52    2.51     2907  120.392454   23.190649  2967.26 
  970.39 10 16 11.38  719.00   14.87  -11.94   14.56    3.05    4.01    5.10  213.50    2.89     2918  120.392526   23.190786  2978.18 
  974.88 10 16 15.88  718.00   14.74  -12.69   13.82    2.21    2.88    3.64  216.97    2.02     2928  120.392626   23.190936  2990.19 
  979.15 10 16 20.14  717.00   14.66  -13.75   12.76    2.70    5.21    5.87  207.45    2.55     2939  120.392724   23.191084  3001.59 
  983.37 10 16 24.37  716.00   14.57  -15.06   11.53    2.28    2.80    3.61  218.99    2.64     2950  120.392847   23.191221  3013.75 
  987.52 10 16 28.51  715.00   14.47  -16.37   10.40    3.85    4.85    6.20  217.44    2.72     2961  120.392971   23.191356  3024.72 
  991.80 10 16 32.80  714.00   14.41  -17.23    9.72    3.25    3.30    4.63  224.35    2.13     2972  120.393114   23.191504  3035.85 
  995.65 10 16 36.65  713.00   14.35  -17.67    9.40    4.95    4.28    6.55  228.47    2.97     2983  120.393253   23.191636  3046.70 
  999.83 10 16 40.83  712.00   14.30  -18.14    9.06    5.28    4.38    6.86  230.14    4.14     2995  120.393433   23.191779  3058.40 
 1004.03 10 16 45.03  711.00   14.30  -18.63    8.69    5.28    5.62    7.71  223.28    2.79     3006  120.393612   23.191931  3070.58 
 1008.32 10 16 49.31  710.00   14.23  -19.46    8.14    4.16    3.20    5.27  231.17    2.55     3018  120.393806   23.192069  3082.79 
 1012.59 10 16 53.59  709.00   14.20  -19.97    7.80    5.60    4.00    6.92  233.87    2.52     3029  120.394010   23.192204  3094.97 
 1016.71 10 16 57.71  708.00   14.19  -20.24    7.63    3.95    2.46    4.66  237.89    2.76     3041  120.394199   23.192321  3106.74 
 1021.02 10 17 02.02  707.00   14.17  -20.30    7.60    6.89    2.26    7.26  251.77    2.41     3053  120.394401   23.192421  3119.12 
 1024.91 10 17 05.91  706.00   14.15  -20.31    7.60    5.16    3.33    6.18  236.91    3.13     3064  120.394596   23.192517  3127.48 
 1029.26 10 17 10.26  705.00   14.13  -20.99    7.17    4.29    2.00    4.74  245.01    2.64     3076  120.394811   23.192605  3139.61 
 1033.40 10 17 14.39  704.00   14.10  -22.47    6.32    4.76    2.02    5.24  246.38    2.54     3087  120.395000   23.192664  3151.46 
 1037.72 10 17 18.71  703.00   14.05  -23.95    5.56    4.29    1.68    4.61  248.47    2.63     3099  120.395199   23.192730  3164.22 
 1042.19 10 17 23.19  702.00   14.04  -25.18    4.98    5.31    1.76    5.61  252.03    2.82     3111  120.395390   23.192782  3177.54 
 1046.27 10 17 27.26  701.00   14.05  -26.36    4.47    4.81    1.35    5.02  253.67    2.97     3123  120.395561   23.192825  3188.63 
 1050.62 10 17 31.62  700.00   14.04  -26.95    4.24    4.88    2.15    5.38  246.33    2.19     3135  120.395721   23.192876  3201.20 
 1054.61 10 17 35.61  699.00   14.01  -27.23    4.14    3.60    0.24    3.62  264.48    2.85     3146  120.395868   23.192910  3212.07 
 1058.85 10 17 39.84  698.00   13.99  -27.62    4.00    2.92    1.22    3.17  247.25    2.81     3158  120.395997   23.192957  3223.79 
 1062.87 10 17 43.87  697.00   13.97  -27.91    3.90    3.84    0.39    3.86  264.10    3.22     3170  120.396125   23.192980  3235.20 
 1067.42 10 17 48.41  696.00   13.92  -28.22    3.80    2.99    0.58    3.12  256.60    2.46     3182  120.396243   23.193030  3247.05 
 1071.65 10 17 52.65  695.00   13.91  -28.23    3.80    2.53    0.91    2.69  249.81    2.74     3194  120.396330   23.193050  3258.97 
 1076.04 10 17 57.03  694.00   13.87  -28.54    3.70    1.63    0.35    1.66  257.68    2.09     3205  120.396431   23.193080  3270.94 
 1080.11 10 18 01.11  693.00   13.87  -29.48    3.39    2.30    0.98    2.55  247.59    2.74     3217  120.396522   23.193122  3281.54 
 1084.09 10 18 05.09  692.00   13.84  -30.45    3.10    2.41    1.45    2.83  239.10    3.81     3229  120.396612   23.193171  3293.16 
 1088.46 10 18 09.46  691.00   13.83  -30.80    3.00    2.35    1.86    3.08  232.26    4.08     3241  120.396699   23.193219  3306.14 
 1092.68 10 18 13.67  690.00   13.81  -30.13    3.20    2.26    1.08    2.59  244.39    2.87     3253  120.396774   23.193260  3317.77 
 1097.03 10 18 18.03  689.00   13.78  -30.83    3.00    1.80    2.97    3.47  211.29    2.22     3265  120.396850   23.193311  3331.24 
 1101.27 10 18 22.26  688.00   13.76  -30.75    3.03    1.16    0.71    1.44  226.51    2.67     3277  120.396915   23.193363  3343.12 
 1105.28 10 18 26.27  687.00   13.77  -30.07    3.23    2.64    2.11    3.38  231.26    3.60     3289  120.396996   23.193406  3354.65 
 1109.74 10 18 30.73  686.00   13.73  -29.54    3.40    1.96    0.21    2.10  256.72    2.86     3301  120.397067   23.193460  3367.35 
 1113.72 10 18 34.71  685.00   13.72  -29.55    3.40    2.97    2.77    4.08  229.42    2.87     3313  120.397142   23.193514  3378.85 
 1117.96 10 18 38.96  684.00   13.66  -29.91    3.30    0.54    0.79    0.96  214.52    2.34     3325  120.397209   23.193589  3391.03 
 1122.01 10 18 43.01  683.00   13.65  -28.99    3.60    3.02    3.53    4.65  220.55    3.21     3337  120.397280   23.193640  3403.15 
 1126.38 10 18 47.37  682.00   13.60  -27.37    4.20    1.50    1.20    1.94  229.34    2.70     3349  120.397348   23.193704  3416.37 
 1130.45 10 18 51.45  681.00   13.54  -27.67    4.10    2.15    2.22    3.09  224.59    2.86     3360  120.397409   23.193775  3428.16 
 1134.47 10 18 55.47  680.00   13.49  -27.32    4.25    1.29    1.46    1.94  219.54    3.19     3372  120.397469   23.193835  3441.15 
 1138.58 10 18 59.57  679.00   13.41  -26.37    4.66    1.74    2.33    2.93  216.96    2.92     3383  120.397532   23.193902  3452.09 
 1142.74 10 19 03.73  678.00   13.31  -24.92    5.35    0.74    0.76    1.07  223.64    2.87     3395  120.397580   23.193967  3464.80 
 1147.05 10 19 08.05  677.00   13.24  -24.25    5.71    2.08    3.40    3.98  211.44    2.30     3406  120.397641   23.194041  3478.23 
 1151.22 10 19 12.21  676.00   13.18  -22.27    6.83    0.93    1.53    1.81  213.38    2.70     3418  120.397682   23.194104  3490.86 
 1155.55 10 19 16.54  675.00   13.13  -19.04    9.06    1.76    1.96    2.64  221.02    2.81     3430  120.397741   23.194175  3503.27 
 1159.72 10 19 20.71  674.00   13.05  -17.57   10.32    1.47    1.27    1.94  228.93    2.63     3441  120.397807   23.194227  3515.17 
 1163.89 10 19 24.89  673.00   12.97  -16.88   10.99    3.33    2.71    4.30  231.16    2.80     3453  120.397897   23.194288  3527.99 
 1168.00 10 19 28.99  672.00   12.89  -16.82   11.10    0.46    0.33    0.57  234.69    3.07     3464  120.397980   23.194330  3539.46 
 1172.19 10 19 33.18  671.00   12.84  -17.21   10.78    3.30    2.10    3.91  237.51    3.06     3476  120.398074   23.194402  3552.00 
 1176.52 10 19 37.52  670.00   12.77  -17.86   10.25    2.02    1.12    2.30  241.15    2.69     3488  120.398180   23.194455  3564.04 
 1180.63 10 19 41.62  669.00   12.67  -18.23   10.00    3.26    2.03    3.84  237.85    2.97     3499  120.398289   23.194506  3577.16 
 1185.08 10 19 46.08  668.00   12.60  -18.40    9.90    1.25    0.50    1.35  248.77    2.77     3511  120.398392   23.194561  3589.65 
 1189.22 10 19 50.22  667.00   12.55  -18.74    9.66    3.10    1.78    3.58  239.68    2.89     3522  120.398517   23.194624  3601.16 
 1193.30 10 19 54.29  666.00   12.48  -19.56    9.04    2.43    1.13    2.80  237.54    2.77     3534  120.398629   23.194690  3613.27 
 1197.53 10 19 58.52  665.00   12.40  -20.41    8.45    3.90    1.35    4.17  250.65    2.50     3546  120.398746   23.194751  3626.28 
 1201.59 10 20 02.59  664.00   12.31  -21.81    7.52    3.56    2.07    4.15  239.00    2.79     3557  120.398858   23.194822  3638.83 
 1205.75 10 20 06.74  663.00   12.24  -23.74    6.38    3.26    1.81    3.74  240.58    2.92     3569  120.398972   23.194895  3650.77 
 1209.92 10 20 10.92  662.00   12.17  -25.40    5.52    2.20    1.43    2.62  236.78    2.85     3581  120.399098   23.194959  3663.39 
 1214.37 10 20 15.37  661.00   12.08  -26.71    4.93    4.50    1.06    4.68  255.11    2.39     3592  120.399251   23.195017  3676.26 
 1218.64 10 20 19.64  660.00   11.97  -28.17    4.34    3.89    1.92    4.35  243.82    2.44     3604  120.399386   23.195083  3687.77 
 1222.93 10 20 23.93  659.00   11.90  -28.31    4.30    4.62    2.01    5.04  246.56    3.11     3615  120.399557   23.195139  3700.35 
 1227.29 10 20 28.29  658.00   11.81  -27.81    4.53    3.64    1.56    4.05  245.81    2.74     3627  120.399709   23.195200  3713.15 
 1231.49 10 20 32.48  657.00   11.77  -27.11    4.85    4.63    1.92    5.13  248.96    2.94     3639  120.399879   23.195250  3724.74 
 1236.00 10 20 37.00  656.00   11.70  -25.57    5.60    3.14    1.22    3.37  248.82    2.55     3651  120.400080   23.195310  3737.72 
 1240.15 10 20 41.14  655.00   11.63  -23.39    6.84    4.80    0.58    4.91  263.67    2.92     3663  120.400267   23.195341  3750.24 
 1244.58 10 20 45.58  654.00   11.59  -20.83    8.59    4.57    1.99    4.98  246.85    2.74     3675  120.400473   23.195386  3763.04 
 1248.80 10 20 49.79  653.00   11.51  -17.73   11.26    5.11    1.66    5.38  252.32    2.85     3687  120.400670   23.195418  3775.47 
 1253.00 10 20 54.00  652.00   11.47  -13.07   16.60    4.62    1.20    4.78  255.43    2.73     3699  120.400850   23.195450  3789.34 
 1256.83 10 20 57.83  651.00   11.40  -11.06   19.60    4.91   -0.98    5.04  280.01    3.34     3711  120.401013   23.195442  3801.39 
 1260.81 10 21 01.80  650.00   11.33   -7.48   26.05    4.40   -0.80    4.49  279.28    3.06     3723  120.401200   23.195440  3812.70 
 1265.05 10 21 06.05  649.00   11.22   -5.03   31.65    5.84    1.03    5.99  259.43    3.34     3734  120.401414   23.195439  3825.92 
 1269.43 10 21 10.42  648.00   11.09   -3.97   34.57    4.63   -0.05    4.63  270.55    2.70     3745  120.401657   23.195424  3838.22 
 1273.25 10 21 14.25  647.00   10.95   -3.60   35.88    5.53   -0.92    5.62  279.11    3.08     3756  120.401845   23.195417  3851.88 
 1277.42 10 21 18.41  646.00   10.81   -3.41   36.74    6.59   -0.36    6.62  273.44    2.54     3767  120.402079   23.195400  3865.18 
 1282.48 10 21 23.47  645.00   10.66   -3.29   37.45    5.89   -0.37    5.90  273.14    2.20     3778  120.402379   23.195385  3878.69 
 1286.87 10 21 27.87  644.00   10.56   -3.22   37.89    5.92   -1.17    6.08  280.96    2.79     3790  120.402622   23.195391  3891.18 
 1290.70 10 21 31.69  643.00   10.49   -3.19   38.17    6.42    0.12    6.48  268.88    3.27     3802  120.402849   23.195380  3903.65 
 1295.10 10 21 36.09  642.00   10.38   -3.24   38.30    5.60   -0.71    5.65  277.20    2.54     3813  120.403115   23.195360  3917.19 
 1299.09 10 21 40.08  641.00   10.32   -3.29   38.30    4.91   -0.16    4.92  271.49    3.63     3825  120.403356   23.195330  3929.47 
 1302.77 10 21 43.76  640.00   10.21   -3.32   38.48    7.88   -0.62    7.96  273.86    3.55     3837  120.403594   23.195330  3942.15 
 1306.24 10 21 47.24  639.00   10.15   -3.31   38.70    6.85   -2.09    7.17  287.33    3.61     3849  120.403822   23.195325  3955.37 
 1309.81 10 21 50.81  638.00   10.03   -3.34   38.90    5.68    0.77    5.75  262.45    3.37     3860  120.404039   23.195318  3968.16 
 1312.99 10 21 53.99  637.00    9.95   -3.38   39.00    6.72   -2.30    7.11  288.86    3.54     3872  120.404240   23.195290  3980.44 
 1315.85 10 21 56.84  636.00    9.83   -3.45   39.10    7.16   -2.55    7.63  288.86    4.08     3884  120.404401   23.195282  3992.67 
 1319.34 10 22 00.33  635.00    9.75   -3.45   39.30    6.28   -2.38    6.72  290.32    2.96     3896  120.404617   23.195277  4005.84 
 1323.23 10 22 04.23  634.00    9.69   -3.65   38.90    5.81   -0.23    5.82  272.23    2.56     3908  120.404854   23.195280  4018.83 
 1326.96 10 22 07.95  633.00    9.54   -3.74   39.00    5.92   -0.96    6.01  279.28    2.22     3919  120.405098   23.195270  4031.46 
 1331.46 10 22 12.45  632.00    9.38   -3.59   39.89    6.16   -1.67    6.39  285.18    2.07     3930  120.405387   23.195235  4044.76 
 1336.17 10 22 17.17  631.00    9.24   -3.43   40.72    7.49    0.37    7.50  267.22    2.02     3941  120.405694   23.195200  4058.51 
 1341.07 10 22 22.06  630.00    9.13   -3.38   41.21    6.62   -1.08    6.72  279.43    2.62     3953  120.406035   23.195149  4072.28 
 1346.17 10 22 27.17  629.00    9.05   -3.23   41.90    6.74   -3.31    7.52  295.76    2.73     3965  120.406380   23.195108  4084.04 
 1351.19 10 22 32.19  628.00    8.96   -3.18   42.32    7.16   -0.63    7.21  274.94    2.49     3976  120.406714   23.195098  4096.58 
 1356.60 10 22 37.60  627.00    8.84   -3.11   42.86    7.15   -0.39    7.19  273.33    2.10     3988  120.407092   23.195074  4109.50 
 1362.05 10 22 43.05  626.00    8.71   -3.25   42.79    6.43   -2.23    6.82  289.12    2.41     3999  120.407444   23.195049  4121.89 
 1368.27 10 22 49.27  625.00    8.59   -3.46   42.50    7.00   -2.63    7.49  290.23    1.77     4011  120.407886   23.195017  4136.97 
 1373.72 10 22 54.72  624.00    8.52   -3.34   43.07    7.88   -0.43    7.94  273.03    1.98     4023  120.408248   23.195003  4149.38 
 1379.22 10 23 00.21  623.00    8.35   -3.47   43.12    7.08   -2.21    7.44  287.20    2.07     4034  120.408625   23.194980  4162.45 
 1384.41 10 23 05.41  622.00    8.22   -3.54   43.30    6.70   -1.12    7.13  278.26    2.59     4045  120.408969   23.194962  4175.30 
 1389.47 10 23 10.47  621.00    8.10   -3.62   43.40    6.88   -0.43    6.90  273.65    2.37     4057  120.409308   23.194925  4188.33 
 1394.29 10 23 15.29  620.00    8.02   -3.59   43.73    6.98    0.53    7.07  265.94    2.97     4069  120.409650   23.194903  4202.03 
