Data Type/Direction:                       StormTracker/Ascending
File Format/Version:                       EOL Sounding Format/1.1
Project Name/Platform:                     unknown/StormTracker
Launch Site:                               unknown
Launch Location (lon,lat,alt):             120.37645, 23.18597, 74.79827819152216
UTC Launch Time (y,m,d,h,m,s):             2021, 04, 02, 08:00:00
Sonde Id/Sonde Type:                       unknown/StormTracker/
Reference Launch Data Source/Time:         unknown/unknown
System Operator/Comments:                  SOUNDING IN EOL FORMAT/
Post Processing Comments:                  AIQC_process_v2.1_L2; Created on 10 Dec 2021 08:44 UTC  
/
  Time   -- UTC  --   Press    Temp   Dewpt    RH     Uwind   Vwind   Wspd     Dir     dZ    GeoPoAlt     Lon         Lat      GPSAlt 
 1280.37 08 21 20.36  618.00    7.48   -2.58   48.90    8.74    0.32    8.76  267.85    3.56     4086  120.408279   23.189500  4227.15 
 1283.67 08 21 23.66  617.00    7.37   -2.61   49.17    8.13   -0.28    8.14  271.88    3.41     4098  120.408527   23.189500  4240.93 
 1286.99 08 21 26.98  616.00    7.32   -2.59   49.40    8.40    1.55    8.54  259.54    4.33     4111  120.408789   23.189510  4251.99 
 1290.70 08 21 30.70  615.00    7.21   -2.57   49.87    6.75    0.45    6.76  266.11    2.64     4122  120.409059   23.189537  4264.85 
 1294.15 08 21 34.14  614.00    7.08   -2.65   50.00    7.80    0.22    7.81  268.48    3.38     4134  120.409310   23.189559  4277.36 
 1297.56 08 21 37.55  613.00    6.98   -2.70   50.16    7.03    0.55    7.07  265.71    6.65     4146  120.409557   23.189550  4291.50 
 1301.00 08 21 41.00  612.00    6.89   -2.74   50.30    6.70    1.21    6.81  259.76    3.65     4158  120.409810   23.189580  4307.39 
 1304.24 08 21 44.23  611.00    6.78   -2.79   50.52    7.63    0.25    7.63  268.09    3.90     4170  120.410037   23.189610  4318.79 
 1307.46 08 21 47.46  610.00    6.65   -2.82   50.85    8.22   -1.04    8.30  276.79    3.40     4181  120.410287   23.189591  4332.28 
 1310.83 08 21 50.83  609.00    6.55   -2.84   51.10    8.84    0.01    8.85  269.83    3.08     4193  120.410557   23.189590  4345.78 
 1314.28 08 21 54.27  608.00    6.43   -2.87   51.43    7.29    0.65    7.32  264.92    3.12     4205  120.410840   23.189610  4358.80 
 1317.02 08 21 57.01  607.00    6.30   -2.95   51.60    7.36   -0.91    7.42  277.10    8.61     4216  120.411031   23.189610  4370.50 
 1320.15 08 22 00.15  606.00    6.16   -2.97   52.02    9.34    0.28    9.35  268.29    3.53     4228  120.411275   23.189622  4386.99 
 1323.62 08 22 03.62  605.00    6.05   -2.98   52.36    9.97    0.16    9.99  269.11    3.54     4240  120.411622   23.189640  4399.44 
 1327.31 08 22 07.31  604.00    5.96   -2.94   52.86    7.10    0.61    7.13  264.92    3.03     4252  120.411942   23.189643  4411.22 
 1331.84 08 22 11.84  603.00    5.88   -2.88   53.38    5.74    0.93    5.81  260.76    2.93     4264  120.412201   23.189688  4424.37 
 1336.35 08 22 16.34  602.00    5.82   -2.87   53.63    7.76    1.62    7.93  258.29    3.91     4277  120.412548   23.189703  4436.34 
 1340.30 08 22 20.30  601.00    5.67   -3.04   53.50    6.69   -0.14    6.70  271.17    2.92     4288  120.412811   23.189727  4450.51 
 1344.42 08 22 24.41  600.00    5.55   -3.19   53.38    9.13    1.49    9.26  260.74    3.30     4300  120.413148   23.189758  4463.78 
 1348.87 08 22 28.86  599.00    5.43   -3.39   53.01    7.61    2.86    8.13  249.38    3.66     4312  120.413521   23.189856  4477.05 
 1352.74 08 22 32.73  598.00    5.30   -3.44   53.30    6.88   -0.12    6.88  270.81    3.52     4323  120.413762   23.189873  4491.08 
 1356.66 08 22 36.65  597.00    5.13   -3.51   53.67    7.57    1.72    7.78  257.64    2.49     4334  120.414033   23.189893  4504.21 
 1360.31 08 22 40.30  596.00    4.99   -3.55   54.03    8.72    0.78    8.78  264.94    3.70     4346  120.414345   23.189940  4517.21 
 1363.31 08 22 43.31  595.00    4.81   -3.58   54.56    7.31    0.09    7.31  269.26    3.86     4357  120.414582   23.189950  4529.64 
 1366.60 08 22 46.59  594.00    4.63   -3.59   55.22    6.14    0.81    6.20  262.31    3.92     4368  120.414796   23.189976  4543.05 
 1369.60 08 22 49.59  593.00    4.47   -3.57   55.92    6.97    0.65    7.01  264.06    3.82     4379  120.414978   23.190006  4557.65 
 1373.05 08 22 53.04  592.00    4.29   -3.70   56.10    7.45    1.59    7.62  257.96    3.45     4390  120.415244   23.190021  4571.03 
 1376.31 08 22 56.31  591.00    4.16   -3.82   56.10    8.81    2.25    9.10  255.80    3.32     4401  120.415518   23.190086  4586.24 
 1380.01 08 23 00.00  590.00    4.02   -3.90   56.30    7.95    0.62    7.97  265.51    2.88     4413  120.415831   23.190130  4600.26 
 1383.56 08 23 03.55  589.00    3.94   -3.94   56.46    8.66    0.03    8.67  269.82    3.64     4425  120.416130   23.190130  4613.84 
 1387.34 08 23 07.34  588.00    3.84   -3.99   56.63    8.68    0.74    8.71  265.15    4.26     4438  120.416468   23.190143  4626.62 
 1391.05 08 23 11.04  587.00    3.74   -4.07   56.70    8.39    1.38    8.50  260.63    3.77     4450  120.416784   23.190150  4640.47 
 1395.51 08 23 15.51  586.00    3.67   -4.35   55.80    9.11    0.08    9.14  269.16    3.16     4462  120.417176   23.190180  4655.15 
 1399.24 08 23 19.23  585.00    3.56   -4.60   55.20    9.54   -0.26    9.54  271.56    2.37     4475  120.417534   23.190190  4669.69 
 1403.05 08 23 23.05  584.00    3.48   -4.70   55.11    8.80   -0.14    8.80  270.91    3.25     4487  120.417895   23.190189  4682.40 
 1407.02 08 23 27.02  583.00    3.34   -4.80   55.20    8.94    0.21    8.94  268.67    1.84     4499  120.418222   23.190200  4695.96 
 1410.23 08 23 30.22  582.00    3.24   -4.90   55.18    9.34    0.88    9.38  264.57    4.00     4511  120.418513   23.190240  4707.98 
 1414.14 08 23 34.14  581.00    3.14   -5.03   55.00   10.09   -0.27   10.09  271.57    3.89     4523  120.418904   23.190240  4723.43 
 1417.63 08 23 37.63  580.00    3.04   -5.10   55.10   10.21    0.07   10.22  269.59    3.11     4536  120.419243   23.190226  4736.85 
 1421.43 08 23 41.42  579.00    2.93   -5.17   55.24   11.85    2.85   12.19  256.48    3.21     4548  120.419661   23.190299  4751.14 
 1424.74 08 23 44.74  578.00    2.82   -5.23   55.47   11.12    0.53   11.15  267.20    3.85     4560  120.420032   23.190347  4764.52 
 1427.40 08 23 47.40  577.00    2.70   -5.26   55.78   12.38   -0.26   12.39  271.17    5.07     4572  120.420328   23.190346  4776.70 
 1430.50 08 23 50.49  576.00    2.56   -5.25   56.40   13.75    1.07   13.80  265.55    3.88     4584  120.420730   23.190365  4793.42 
 1433.41 08 23 53.40  575.00    2.41   -5.26   56.98   13.24    2.63   13.50  258.75    3.71     4595  120.421123   23.190412  4807.26 
 1437.09 08 23 57.08  574.00    2.28   -5.16   57.92   13.61    1.50   13.69  263.69    2.73     4607  120.421602   23.190492  4819.80 
 1440.81 08 24 00.81  573.00    2.16   -5.05   58.92   13.20    0.39   13.21  268.31    3.31     4619  120.422094   23.190530  4835.94 
 1444.58 08 24 04.57  572.00    2.06   -4.94   59.82   12.62    0.83   12.67  266.17    2.63     4632  120.422605   23.190546  4850.75 
 1448.67 08 24 08.67  571.00    1.98   -4.83   60.63   12.30    0.01   12.30  269.95    3.14     4644  120.423111   23.190560  4865.39 
 1451.68 08 24 11.67  570.00    1.85   -4.83   61.24   13.08    0.97   13.12  265.77    4.16     4656  120.423478   23.190587  4878.50 
 1455.70 08 24 15.70  569.00    1.79   -4.70   62.14   16.15    0.49   16.17  268.26    3.63     4669  120.424072   23.190600  4893.53 
 1459.56 08 24 19.56  568.00    1.72   -4.62   62.76   14.25    2.68   14.50  259.31    3.76     4683  120.424649   23.190647  4907.52 
 1462.99 08 24 22.98  567.00    1.65   -4.60   63.20   13.89    1.93   14.02  262.07    4.89     4695  120.425118   23.190710  4919.21 
 1466.38 08 24 26.38  566.00    1.57   -4.58   63.64   14.91   -1.55   15.00  275.93    4.58     4708  120.425624   23.190686  4932.26 
 1469.39 08 24 29.39  565.00    1.48   -4.60   63.94   15.14    0.19   15.15  269.28    4.13     4721  120.426059   23.190670  4944.79 
 1473.07 08 24 33.07  564.00    1.41   -4.60   64.31   15.84    2.49   16.03  261.05    4.29     4734  120.426641   23.190741  4961.56 
 1476.85 08 24 36.84  563.00    1.33   -4.62   64.58   16.38    3.70   16.79  257.27    3.54     4747  120.427206   23.190855  4977.99 
 1481.24 08 24 41.24  562.00    1.31   -4.59   64.80   16.71    1.06   16.76  266.39    2.77     4761  120.427919   23.190940  4992.66 
 1485.24 08 24 45.24  561.00    1.28   -4.60   64.92   17.35    3.07   17.62  259.98    3.50     4775  120.428599   23.191005  5003.86 
 1489.16 08 24 49.15  560.00    1.23   -4.60   65.12   17.14    3.30   17.45  259.11    3.73     4788  120.429245   23.191105  5016.66 
 1493.68 08 24 53.68  559.00    1.15   -4.62   65.40   17.36    1.53   17.44  264.96    2.66     4801  120.429986   23.191187  5033.52 
 1497.63 08 24 57.63  558.00    1.10   -4.66   65.46   17.39    1.62   17.47  264.69    3.74     4815  120.430667   23.191236  5047.58 
 1502.31 08 25 02.31  557.00    1.03   -4.81   65.04   15.50    0.16   15.52  269.37    3.16     4828  120.431410   23.191273  5060.74 
 1506.50 08 25 06.50  556.00    0.99   -5.09   63.85   15.76    1.61   15.85  264.20    3.13     4842  120.432056   23.191325  5075.36 
 1511.31 08 25 11.31  555.00    0.94   -5.37   62.74   16.96    1.14   17.00  266.15    2.78     4855  120.432833   23.191383  5090.68 
 1515.27 08 25 15.27  554.00    0.87   -5.64   61.77   15.95    1.44   16.04  264.79    2.89     4868  120.433461   23.191425  5103.63 
 1518.48 08 25 18.48  553.00    0.77   -5.94   60.81   15.38    2.35   15.56  261.32    4.09     4881  120.433928   23.191500  5115.44 
 1522.20 08 25 22.19  552.00    0.68   -6.62   58.12   17.52    1.98   17.63  263.53    4.53     4894  120.434523   23.191576  5129.29 
 1525.57 08 25 25.56  551.00    0.56   -7.12   56.45   17.49    1.48   17.56  265.12    4.10     4906  120.435106   23.191626  5145.86 
 1529.61 08 25 29.60  550.00    0.43   -7.75   54.26   16.80   -0.09   16.82  270.29    3.12     4919  120.435823   23.191640  5160.00 
 1533.15 08 25 33.14  549.00    0.35   -8.13   52.96   17.35    0.57   17.36  268.12    4.19     4932  120.436405   23.191630  5173.32 
 1537.15 08 25 37.15  548.00    0.24   -8.83   50.59   18.50   -1.33   18.54  274.11    3.50     4944  120.437117   23.191608  5189.41 
 1540.94 08 25 40.94  547.00    0.12   -9.54   48.23   16.31   -2.52   16.51  278.79    2.46     4957  120.437761   23.191551  5206.01 
 1545.47 08 25 45.47  546.00    0.05   -9.81   47.50   17.23   -2.21   17.37  277.29    2.69     4970  120.438520   23.191485  5221.76 
 1549.61 08 25 49.61  545.00   -0.03  -10.67   44.61   17.83   -1.41   17.90  274.50    3.22     4983  120.439240   23.191404  5234.59 
 1554.46 08 25 54.45  544.00   -0.08  -12.43   38.92   16.19   -1.29   16.25  274.55    3.05     4997  120.440013   23.191375  5249.70 
 1558.89 08 25 58.89  543.00   -0.14  -14.67   32.55   17.08   -1.94   17.19  276.50    3.33     5011  120.440743   23.191322  5264.03 
 1563.38 08 26 03.37  542.00   -0.16  -17.64   25.47   15.80   -2.46   15.99  278.82    3.19     5025  120.441460   23.191239  5277.68 
 1567.83 08 26 07.83  541.00   -0.17  -20.38   20.17   15.49   -2.70   15.72  279.88    2.77     5040  120.442135   23.191155  5292.02 
 1572.01 08 26 12.00  540.00   -0.21  -22.65   16.59   15.26   -2.65   15.48  279.84    3.13     5054  120.442771   23.191080  5305.75 
 1576.64 08 26 16.63  539.00   -0.24  -24.84   13.68   15.89   -2.62   16.11  279.37    2.91     5068  120.443496   23.190957  5320.09 
 1581.11 08 26 21.10  538.00   -0.29  -26.74   11.56   13.94   -1.61   14.04  276.58    2.52     5082  120.444175   23.190898  5334.37 
 1585.63 08 26 25.63  537.00   -0.30  -28.59    9.75   14.54   -2.37   14.74  279.27    3.03     5097  120.444822   23.190817  5349.86 
 1590.15 08 26 30.15  536.00   -0.34  -30.80    7.94   14.43   -3.06   14.75  281.95    2.65     5111  120.445473   23.190695  5365.27 
 1594.94 08 26 34.94  535.00   -0.36  -33.69    6.02   14.58   -2.92   14.87  281.33    3.04     5125  120.446172   23.190561  5380.55 
 1599.45 08 26 39.44  534.00   -0.44  -36.76    4.47   14.93   -2.58   15.15  279.81    3.23     5139  120.446837   23.190456  5395.24 
 1604.47 08 26 44.47  533.00   -0.47  -40.17    3.16   15.84   -3.67   16.26  283.04    2.99     5153  120.447611   23.190311  5409.53 
 1608.82 08 26 48.82  532.00   -0.51  -43.12    2.32   16.27   -2.28   16.44  277.97    3.63     5167  120.448301   23.190185  5422.14 
 1613.56 08 26 53.55  531.00   -0.55  -46.30    1.64   16.50   -3.32   16.84  281.41    3.37     5182  120.449069   23.190073  5437.37 
 1618.49 08 26 58.49  530.00   -0.60  -49.14    1.20   16.39   -2.89   16.64  280.01    3.11     5196  120.449848   23.189930  5453.56 
 1623.11 08 27 03.11  529.00   -0.68  -51.79    0.89   16.24   -2.59   16.45  279.07    2.24     5209  120.450578   23.189808  5471.04 
 1627.78 08 27 07.78  528.00   -0.78  -53.87    0.70   15.94   -3.20   16.25  281.33    2.97     5222  120.451297   23.189697  5486.81 
 1632.60 08 27 12.59  527.00   -0.85  -55.19    0.60   16.00   -3.62   16.40  282.74    2.57     5236  120.452089   23.189546  5499.02 
 1637.41 08 27 17.41  526.00   -0.94  -55.24    0.60   17.31   -2.35   17.47  277.74    3.22     5250  120.452900   23.189422  5515.42 
 1641.86 08 27 21.85  525.00   -1.01  -55.28    0.60   17.42   -2.79   17.64  279.11    3.72     5264  120.453656   23.189304  5528.62 
 1646.74 08 27 26.74  524.00   -1.12  -54.07    0.70   17.24   -2.59   17.43  278.55    2.26     5277  120.454467   23.189155  5545.27 
 1651.64 08 27 31.64  523.00   -1.21  -54.13    0.70   17.94   -3.64   18.31  281.46    2.51     5290  120.455295   23.189021  5559.65 
 1656.62 08 27 36.61  522.00   -1.33  -53.08    0.80   17.14   -3.75   17.55  282.34    1.87     5303  120.456135   23.188865  5573.63 
 1661.26 08 27 41.26  521.00   -1.40  -52.13    0.90   17.78   -3.73   18.18  281.82    3.28     5317  120.456944   23.188730  5584.97 
 1666.23 08 27 46.22  520.00   -1.48  -51.28    1.00   16.19   -3.29   16.52  281.49    3.18     5331  120.457774   23.188563  5601.05 
 1671.17 08 27 51.16  519.00   -1.58  -52.24    0.90   17.76   -1.80   17.86  275.76    2.92     5344  120.458589   23.188415  5617.33 
 1676.01 08 27 56.00  518.00   -1.65  -52.29    0.90   17.38   -4.09   17.86  283.24    2.59     5358  120.459411   23.188250  5630.66 
 1680.90 08 28 00.90  517.00   -1.75  -52.35    0.90   17.38   -2.35   17.54  277.70    3.32     5371  120.460253   23.188093  5648.07 
 1686.44 08 28 06.43  516.00   -1.85  -52.41    0.90   18.86   -2.84   19.08  278.55    2.06     5385  120.461229   23.187951  5664.93 
 1691.51 08 28 11.51  515.00   -1.92  -51.56    1.00   17.73   -3.92   18.15  282.46    2.23     5399  120.462113   23.187789  5680.33 
 1696.45 08 28 16.44  514.00   -2.03  -51.26    1.04   18.42   -3.05   18.67  279.37    2.43     5412  120.462980   23.187632  5694.96 
 1701.14 08 28 21.14  513.00   -2.13  -50.12    1.20   18.69   -1.45   18.74  274.43    2.97     5425  120.463845   23.187517  5710.69 
 1706.44 08 28 26.44  512.00   -2.22  -49.48    1.30   19.37   -3.14   19.62  279.19    2.45     5439  120.464824   23.187367  5726.65 
 1711.29 08 28 31.29  511.00   -2.32  -48.89    1.40   18.01   -3.26   18.30  280.27    2.72     5453  120.465702   23.187228  5738.34 
 1716.10 08 28 36.09  510.00   -2.41  -48.35    1.50   18.07   -1.83   18.16  275.79    2.71     5466  120.466557   23.187098  5756.70 
 1721.27 08 28 41.26  509.00   -2.57  -47.87    1.60   19.97   -4.00   20.38  281.31    2.43     5479  120.467483   23.186942  5771.28 
 1726.24 08 28 46.23  508.00   -2.63  -47.38    1.70   18.65   -2.59   18.83  277.90    2.45     5493  120.468415   23.186833  5785.69 
 1731.31 08 28 51.31  507.00   -2.74  -46.94    1.80   17.34   -2.35   17.50  277.70    2.83     5506  120.469337   23.186717  5799.85 
 1736.71 08 28 56.71  506.00   -2.87  -47.02    1.80   20.60   -2.67   20.78  277.39    1.60     5519  120.470322   23.186596  5817.02 
 1742.07 08 29 02.06  505.00   -2.95  -44.83    2.31   18.20   -2.78   18.42  278.67    3.05     5533  120.471312   23.186530  5832.28 
 1746.94 08 29 06.94  504.00   -3.03  -42.78    2.89   19.14   -0.72   19.15  272.14    2.90     5548  120.472150   23.186520  5845.67 
 1752.45 08 29 12.44  503.00   -3.13  -39.56    4.09   18.67   -2.58   18.85  277.85    3.38     5561  120.473250   23.186381  5862.03 
 1757.94 08 29 17.94  502.00   -3.28  -36.62    5.58   19.00   -0.60   19.01  271.80    2.04     5574  120.474249   23.186320  5878.03 
 1763.07 08 29 23.06  501.00   -3.41  -34.42    7.01   19.73   -1.05   19.76  273.06    2.07     5587  120.475273   23.186279  5893.60 
 1768.02 08 29 28.01  500.00   -3.54  -33.17    8.00   18.78   -0.66   18.79  272.00    3.17     5600  120.476223   23.186240  5909.87 
 1773.38 08 29 33.38  499.00   -3.72  -31.97    9.12   19.17   -0.30   19.17  270.90    2.15     5612  120.477209   23.186196  5929.55 
 1778.83 08 29 38.83  498.00   -3.90  -30.86   10.27   20.13   -1.20   20.16  273.42    2.40     5624  120.478257   23.186162  5943.35 
 1783.67 08 29 43.67  497.00   -4.08  -30.05   11.23   19.45   -1.43   19.51  274.20    2.71     5636  120.479168   23.186083  5957.66 
 1788.37 08 29 48.37  496.00   -4.21  -29.31   12.17   18.35   -0.29   18.35  270.91    2.58     5649  120.480000   23.186080  5974.00 
 1793.01 08 29 53.01  495.00   -4.37  -28.73   13.00   18.68   -0.91   18.70  272.79    2.18     5662  120.480852   23.186080  5990.51 
 1797.69 08 29 57.69  494.00   -4.52  -28.24   13.77   17.78   -0.40   17.80  271.33    3.04     5675  120.481728   23.186050  6006.21 
 1802.72 08 30 02.71  493.00   -4.66  -27.89   14.37   18.57   -0.63   18.58  271.92    2.90     5688  120.482629   23.186020  6023.36 
 1807.53 08 30 07.53  492.00   -4.77  -27.92   14.45   18.53   -0.72   18.55  272.22    2.55     5701  120.483486   23.185975  6038.44 
 1812.44 08 30 12.43  491.00   -4.86  -28.51   13.77   18.30   -1.90   18.40  275.92    2.52     5716  120.484369   23.185941  6051.08 
 1817.55 08 30 17.54  490.00   -4.95  -29.41   12.75   18.13   -0.63   18.14  271.98    3.12     5730  120.485299   23.185880  6066.58 
 1822.25 08 30 22.24  489.00   -5.04  -29.80   12.38   18.96   -2.31   19.10  276.94    2.97     5744  120.486137   23.185825  6081.95 
 1827.56 08 30 27.55  488.00   -5.11  -30.64   11.49   17.96   -2.17   18.09  276.88    2.84     5758  120.487125   23.185709  6097.77 
 1832.66 08 30 32.65  487.00   -5.17  -31.43   10.70   18.55   -2.11   18.68  276.50    3.41     5773  120.488029   23.185587  6113.24 
 1837.79 08 30 37.78  486.00   -5.24  -32.00   10.19   19.74   -3.58   20.06  280.29    3.00     5788  120.488967   23.185434  6129.70 
 1842.62 08 30 42.62  485.00   -5.31  -34.15    8.31   19.00   -2.61   19.18  277.80    3.23     5802  120.489862   23.185314  6144.23 
 1847.67 08 30 47.66  484.00   -5.39  -35.94    7.00   18.25   -2.68   18.44  278.36    3.51     5817  120.490761   23.185187  6160.15 
 1852.64 08 30 52.63  483.00   -5.48  -37.59    5.97   18.96   -3.21   19.23  279.58    3.14     5831  120.491685   23.185041  6174.43 
 1857.63 08 30 57.63  482.00   -5.50  -38.41    5.50   20.38   -3.74   20.72  280.40    2.76     5847  120.492626   23.184871  6191.19 
 1862.80 08 31 02.79  481.00   -5.50  -39.11    5.12   19.37   -3.73   19.73  280.89    3.58     5863  120.493612   23.184716  6210.58 
 1868.00 08 31 07.99  480.00   -5.54  -39.37    5.00   19.12   -4.06   19.55  281.98    3.86     5879  120.494570   23.184540  6222.70 
 1873.28 08 31 13.27  479.00   -5.55  -38.58    5.43   19.65   -3.71   20.00  280.71    3.21     5895  120.495593   23.184309  6240.67 
 1878.49 08 31 18.49  478.00   -5.60  -37.80    5.90   18.28   -4.39   18.80  283.50    2.43     5910  120.496549   23.184080  6257.99 
 1883.73 08 31 23.72  477.00   -5.66  -39.17    5.15   20.31   -5.69   21.09  285.66    2.61     5925  120.497543   23.183816  6276.37 
 1889.08 08 31 29.07  476.00   -5.71  -42.41    3.68   19.14   -6.63   20.25  289.12    2.76     5940  120.498575   23.183535  6293.59 
 1894.23 08 31 34.22  475.00   -5.75  -45.39    2.68   18.53   -4.98   19.19  285.03    3.31     5956  120.499523   23.183281  6306.88 
 1899.69 08 31 39.69  474.00   -5.83  -48.25    1.96   18.84   -4.48   19.37  283.36    3.39     5971  120.500562   23.183022  6324.95 
 1905.17 08 31 45.16  473.00   -5.86  -53.53    1.07   18.89   -4.30   19.37  282.83    3.07     5987  120.501562   23.182773  6341.14 
 1910.49 08 31 50.49  472.00   -5.90  -68.07    0.15   19.35   -4.73   19.92  283.72    3.40     6002  120.502573   23.182535  6356.92 
