Data Type/Direction:                       StormTracker/Ascending
File Format/Version:                       EOL Sounding Format/1.1
Project Name/Platform:                     unknown/StormTracker
Launch Site:                               unknown
Launch Location (lon,lat,alt):             120.37646000000001, 23.185978828328142, 84.8436781724867
UTC Launch Time (y,m,d,h,m,s):             2021, 04, 02, 07:00:01
Sonde Id/Sonde Type:                       unknown/StormTracker/
Reference Launch Data Source/Time:         unknown/unknown
System Operator/Comments:                  SOUNDING IN EOL FORMAT/
Post Processing Comments:                  AIQC_process_v2.1_L2; Created on 10 Dec 2021 08:40 UTC  
/
  Time   -- UTC  --   Press    Temp   Dewpt    RH     Uwind   Vwind   Wspd     Dir     dZ    GeoPoAlt     Lon         Lat      GPSAlt 
  649.19 07 10 50.19  814.00   20.08    9.06   49.08    1.61    2.51    3.06  214.94    2.79     1905  120.378490   23.179324  1922.91 
  653.02 07 10 54.01  813.00   19.99    8.95   49.00    2.28    4.60    5.15  206.73    2.48     1915  120.378530   23.179390  1933.93 
  656.78 07 10 57.77  812.00   19.92    8.85   48.88    2.12    1.39    2.56  237.15    2.97     1926  120.378586   23.179438  1943.04 
  660.57 07 11 01.57  811.00   19.89    8.71   48.50    2.39    1.82    3.01  232.56    2.79     1936  120.378651   23.179511  1953.23 
  664.45 07 11 05.44  810.00   19.80    8.55   48.26    3.85    1.89    4.41  244.35    2.63     1946  120.378739   23.179583  1964.89 
  667.92 07 11 08.91  809.00   19.74    8.48   48.20    1.99    2.56    3.24  217.73    2.82     1956  120.378799   23.179658  1974.60 
  671.64 07 11 12.64  808.00   19.68    8.39   48.10    1.81    1.76    2.52  225.74    2.63     1966  120.378883   23.179716  1984.32 
  675.21 07 11 16.20  807.00   19.61    8.29   48.00    2.75    3.46    4.42  218.89    2.48     1976  120.378964   23.179776  1994.89 
  678.86 07 11 19.85  806.00   19.56    8.28   48.09    4.84    1.41    5.22  251.49    2.53     1987  120.379046   23.179857  2005.44 
  682.69 07 11 23.68  805.00   19.53    8.21   47.93    2.90    1.22    3.15  246.27    2.82     1997  120.379137   23.179917  2017.18 
  686.43 07 11 27.43  804.00   19.49    8.15   47.87    3.40    1.86    3.88  241.94    4.88     2008  120.379236   23.179989  2027.72 
  690.27 07 11 31.26  803.00   19.39    8.03   47.80    1.75    1.19    2.12  236.76    2.34     2018  120.379325   23.180055  2037.35 
  693.77 07 11 34.77  802.00   19.32    7.98   47.80    4.31    3.05    5.28  234.28    3.13     2028  120.379423   23.180125  2047.16 
  697.62 07 11 38.62  801.00   19.28    8.02   48.08    2.04    1.56    2.57  232.65    2.97     2038  120.379536   23.180202  2059.32 
  701.30 07 11 42.29  800.00   19.22    7.96   48.06    3.43    2.15    4.04  237.34    3.02     2049  120.379635   23.180276  2068.54 
  705.11 07 11 46.10  799.00   19.24    7.87   47.69    2.84    1.71    3.32  238.95    3.07     2059  120.379752   23.180352  2079.23 
  708.87 07 11 49.86  798.00   19.19    7.79   47.59    4.33    2.45    4.97  240.22    2.09     2070  120.379866   23.180436  2089.67 
  712.58 07 11 53.58  797.00   19.14    7.80   47.77    3.03    2.05    3.65  235.86    2.83     2080  120.379987   23.180512  2101.28 
  716.25 07 11 57.24  796.00   19.02    7.67   47.72    1.89    1.65    2.52  233.79    3.05     2090  120.380090   23.180587  2113.97 
  720.06 07 12 01.06  795.00   18.89    7.64   48.00    5.38    2.95    6.13  241.29    2.83     2100  120.380232   23.180671  2124.41 
  724.02 07 12 05.02  794.00   18.76    7.55   48.10    4.02    2.92    4.97  234.07    1.59     2110  120.380381   23.180751  2135.48 
  727.66 07 12 08.65  793.00   18.65    7.42   48.00    3.98    3.25    5.17  231.68    2.64     2120  120.380496   23.180840  2145.41 
  731.62 07 12 12.61  792.00   18.55    7.18   47.54    4.11    3.84    5.77  227.36    2.57     2130  120.380648   23.180918  2156.98 
  735.37 07 12 16.36  791.00   18.42    7.06   47.51    4.54    2.21    5.21  240.64    2.54     2140  120.380788   23.181004  2168.27 
  739.24 07 12 20.23  790.00   18.40    7.12   47.79    3.96    2.43    4.66  238.04    3.16     2150  120.380947   23.181077  2178.33 
  743.10 07 12 24.09  789.00   18.36    6.82   46.90    5.60    2.34    6.07  247.29    2.24     2161  120.381106   23.181162  2189.60 
  747.10 07 12 28.10  788.00   18.34    6.70   46.59    3.16    1.93    3.70  238.67    3.10     2171  120.381284   23.181252  2200.17 
  750.83 07 12 31.83  787.00   18.21    6.55   46.50    5.04    4.77    6.96  228.39    2.60     2181  120.381442   23.181335  2211.84 
  754.61 07 12 35.61  786.00   18.11    6.46   46.50    4.44    1.22    4.65  255.41    5.17     2192  120.381613   23.181410  2221.93 
  758.63 07 12 39.63  785.00   18.00    6.41   46.66    5.72    3.15    6.54  241.24    2.26     2202  120.381812   23.181509  2232.47 
  762.41 07 12 43.40  784.00   17.90    6.33   46.70    4.22    2.43    4.87  240.17    2.76     2212  120.381976   23.181568  2242.63 
  766.35 07 12 47.35  783.00   17.80    6.23   46.66    5.26    4.07    6.66  232.62    2.35     2222  120.382174   23.181651  2253.97 
  770.14 07 12 51.14  782.00   17.71    6.13   46.60    3.54    1.22    3.78  253.81    2.77     2232  120.382357   23.181723  2266.56 
  774.10 07 12 55.09  781.00   17.64    6.06   46.59    6.15    3.82    7.24  238.36    2.66     2242  120.382564   23.181801  2278.13 
  777.74 07 12 58.74  780.00   17.55    5.97   46.57    4.97    2.07    5.39  247.11    2.57     2253  120.382747   23.181865  2287.47 
  781.59 07 13 02.59  779.00   17.61    6.04   46.60    5.74    2.19    6.14  248.96    3.24     2264  120.382950   23.181942  2298.54 
  785.25 07 13 06.25  778.00   17.52    5.97   46.63    4.79    1.76    5.25  246.24    3.11     2274  120.383143   23.182005  2311.32 
  789.13 07 13 10.13  777.00   17.46    6.14   47.38    7.36    0.21    7.49  267.69    2.94     2285  120.383357   23.182063  2324.21 
  793.22 07 13 14.22  776.00   17.36    5.85   46.74    5.72    1.91    6.15  250.88    2.49     2295  120.383573   23.182142  2333.44 
  797.19 07 13 18.19  775.00   17.24    5.83   47.00    5.76    2.10    6.13  249.95    2.70     2305  120.383800   23.182216  2343.32 
  801.10 07 13 22.10  774.00   17.14    5.81   47.24    6.08    1.54    6.28  255.79    2.37     2315  120.384016   23.182291  2353.46 
  804.74 07 13 25.74  773.00   17.12    5.84   47.40    5.39    0.66    5.44  262.11    3.25     2326  120.384227   23.182357  2364.78 
  808.80 07 13 29.80  772.00   17.06    5.84   47.58    7.19    3.46    7.98  245.41    2.40     2337  120.384448   23.182436  2376.44 
  812.52 07 13 33.52  771.00   16.95    5.82   47.85    5.43    1.71    5.73  254.69    3.06     2347  120.384656   23.182495  2387.54 
  816.51 07 13 37.51  770.00   16.84    5.78   48.05    6.14    2.88    6.85  246.07    2.61     2357  120.384881   23.182555  2399.03 
  820.47 07 13 41.46  769.00   16.73    5.73   48.25    5.55    2.05    5.93  250.01    2.62     2367  120.385113   23.182625  2408.82 
  824.24 07 13 45.23  768.00   16.63    5.73   48.52    5.73    2.13    6.12  249.56    2.71     2377  120.385334   23.182694  2418.74 
  827.94 07 13 48.93  767.00   16.52    5.74   48.89    7.99   -1.22    8.14  277.93    2.97     2387  120.385546   23.182749  2428.72 
  831.88 07 13 52.88  766.00   16.48    5.80   49.24    8.01    1.31    8.22  259.96    4.06     2398  120.385778   23.182803  2439.68 
  835.79 07 13 56.79  765.00   16.45    5.86   49.52    7.13    2.41    7.55  251.82    3.13     2409  120.386005   23.182866  2450.54 
  839.48 07 14 00.47  764.00   16.40    5.75   49.35    5.30    1.00    5.40  259.72    2.88     2420  120.386209   23.182920  2461.09 
  843.33 07 14 04.33  763.00   16.32    5.72   49.47    7.14    2.18    7.46  253.45    2.20     2430  120.386430   23.182977  2472.21 
  847.17 07 14 08.16  762.00   16.18    5.57   49.40    4.94    1.77    5.29  251.65    2.54     2440  120.386650   23.183023  2484.65 
  850.98 07 14 11.98  761.00   16.06    5.34   49.00    6.37    4.25    7.66  236.39    3.39     2450  120.386879   23.183089  2496.51 
  855.02 07 14 16.01  760.00   15.97    5.17   48.70    5.74   -0.52    5.79  275.46    3.06     2461  120.387121   23.183120  2507.21 
  859.07 07 14 20.06  759.00   15.94    5.01   48.26    5.42    1.48    5.62  254.79    2.54     2471  120.387363   23.183171  2518.80 
  862.66 07 14 23.65  758.00   15.90    4.66   47.20    5.86    0.35    5.87  265.80    2.56     2482  120.387560   23.183200  2530.49 
  866.36 07 14 27.35  757.00   15.84    4.63   47.29    7.05   -0.09    7.06  269.41    2.67     2493  120.387768   23.183234  2542.54 
  870.16 07 14 31.15  756.00   15.79    4.32   46.42    3.79    0.42    3.83  261.18    3.42     2504  120.387969   23.183270  2553.67 
  874.00 07 14 35.00  755.00   15.75    3.97   45.40    6.34    0.31    6.35  267.18    3.59     2515  120.388190   23.183290  2564.47 
  877.90 07 14 38.89  754.00   15.70    3.43   43.84    5.17    0.18    5.18  267.86    3.02     2525  120.388376   23.183320  2575.12 
  882.02 07 14 43.01  753.00   15.66    2.78   41.99    4.02    1.02    4.15  255.77    2.85     2536  120.388581   23.183350  2586.79 
  885.67 07 14 46.67  752.00   15.57    2.21   40.57    5.06   -0.49    5.14  270.43    2.49     2547  120.388734   23.183380  2597.87 
  889.44 07 14 50.44  751.00   15.53    1.97   39.97    5.23   -0.18    5.30  266.73    2.98     2558  120.388898   23.183384  2609.13 
  893.54 07 14 54.53  750.00   15.43    1.67   39.38    4.82    0.25    4.84  264.87    2.80     2568  120.389047   23.183400  2619.88 
  897.38 07 14 58.37  749.00   15.50    1.27   38.10    3.09    0.12    3.09  267.00    3.17     2580  120.389208   23.183420  2629.58 
  901.22 07 15 02.22  748.00   15.47    0.91   37.20    4.53    0.27    4.55  266.41    2.31     2591  120.389349   23.183430  2639.84 
  905.31 07 15 06.30  747.00   15.51    0.50   36.01    2.40    0.27    2.41  263.39    3.20     2603  120.389499   23.183430  2652.49 
  909.35 07 15 10.34  746.00   15.50    0.02   34.80    4.47    0.15    4.47  268.35    2.25     2614  120.389624   23.183440  2664.49 
  913.15 07 15 14.14  745.00   15.48   -0.54   33.47    1.20    0.03    1.20  269.32    3.52     2625  120.389734   23.183451  2675.62 
  917.25 07 15 18.24  744.00   15.43    0.17   35.39    4.77   -0.40    4.79  273.74    2.52     2636  120.389855   23.183462  2686.21 
  921.18 07 15 22.17  743.00   15.32   -1.17   32.28    2.57    1.82    3.48  230.42    2.69     2646  120.389955   23.183486  2696.30 
  925.30 07 15 26.30  742.00   15.18   -1.56   31.67    3.27    0.29    3.60  270.45    2.49     2656  120.390059   23.183476  2707.72 
  929.29 07 15 30.29  741.00   15.07   -1.86   31.18    1.59    0.46    1.65  254.73    2.75     2667  120.390153   23.183500  2717.70 
  933.48 07 15 34.47  740.00   14.95   -2.45   30.10    2.21    1.02    2.44  244.89    2.64     2677  120.390230   23.183515  2730.74 
  937.83 07 15 38.82  739.00   14.84   -2.99   29.13    2.46    1.00    2.66  248.02    2.28     2687  120.390307   23.183530  2741.32 
  941.98 07 15 42.98  738.00   14.71   -3.39   28.50    2.49    0.32    2.51  262.78    2.10     2698  120.390370   23.183550  2753.33 
  946.01 07 15 47.01  737.00   14.71   -3.77   27.70    2.41    1.40    2.79  239.90    2.77     2709  120.390430   23.183580  2765.47 
  950.14 07 15 51.13  736.00   14.65   -3.89   27.56    4.35    1.45    4.58  250.66    2.60     2720  120.390483   23.183610  2777.31 
  954.24 07 15 55.24  735.00   14.65   -4.69   25.95    0.89    2.46    2.94  193.37    2.92     2731  120.390522   23.183642  2789.40 
  958.72 07 15 59.72  734.00   14.61   -5.14   25.14   -0.20    2.67    2.72  177.03    4.84     2742  120.390576   23.183679  2800.09 
  963.15 07 16 04.14  733.00   14.58   -5.39   24.73    2.59    1.72    3.44  242.17    2.87     2754  120.390620   23.183720  2811.63 
  967.66 07 16 08.66  732.00   14.55   -5.79   24.03    2.14    1.77    2.79  233.28    2.28     2765  120.390653   23.183763  2823.62 
  972.07 07 16 13.07  731.00   14.48   -5.70   24.31    0.21    1.27    1.30  186.04    2.89     2776  120.390681   23.183812  2834.92 
  976.33 07 16 17.33  730.00   14.34   -5.50   24.90    0.64    1.92    2.05  201.64    2.36     2786  120.390700   23.183890  2846.49 
  980.69 07 16 21.68  729.00   14.27   -5.39   25.23    1.09    3.21    3.50  200.37    2.81     2797  120.390730   23.183964  2858.17 
  985.12 07 16 26.11  728.00   14.19   -5.74   24.69    1.63    3.49    3.85  204.76    2.14     2808  120.390780   23.184034  2870.06 
  989.31 07 16 30.31  727.00   14.15   -5.89   24.47    1.14    2.55    2.81  204.39    2.36     2819  120.390816   23.184116  2881.31 
  993.72 07 16 34.72  726.00   14.15   -6.12   24.06    1.65    3.07    3.53  209.29    2.29     2830  120.390867   23.184204  2893.40 
  998.06 07 16 39.05  725.00   14.19   -6.27   23.71    1.52    1.71    2.29  221.44    2.98     2842  120.390911   23.184271  2905.08 
 1002.29 07 16 43.28  724.00   14.12   -6.33   23.71    2.00    3.87    4.36  207.37    2.42     2853  120.390963   23.184366  2917.08 
 1006.39 07 16 47.38  723.00   14.03   -7.66   21.53    1.62    2.71    3.16  212.49    3.19     2864  120.391018   23.184442  2928.36 
 1010.62 07 16 51.62  722.00   13.94   -9.55   18.70    1.73    1.99    2.66  223.27    2.71     2875  120.391102   23.184536  2938.54 
 1014.85 07 16 55.85  721.00   13.86  -11.21   16.47    2.39    3.67    4.38  212.94    2.37     2886  120.391187   23.184636  2949.17 
 1019.19 07 17 00.19  720.00   13.80  -13.20   14.10    1.99    2.68    3.35  217.44    1.91     2897  120.391294   23.184716  2959.88 
 1023.33 07 17 04.32  719.00   13.74  -14.30   12.93    2.86    2.77    3.98  226.03    2.87     2908  120.391403   23.184813  2970.32 
 1027.55 07 17 08.54  718.00   13.73  -15.29   11.94    3.91    3.26    5.14  229.42    2.62     2919  120.391542   23.184916  2981.96 
 1031.71 07 17 12.70  717.00   13.74  -16.09   11.16    4.66    2.35    5.26  242.64    2.78     2931  120.391698   23.185014  2993.95 
 1036.04 07 17 17.03  716.00   13.71  -16.62   10.70    4.45    1.81    4.82  248.16    2.58     2942  120.391871   23.185111  3007.55 
 1040.26 07 17 21.25  715.00   13.68  -17.24   10.17    4.36    4.35    6.17  225.95    2.76     2954  120.392048   23.185215  3019.43 
 1044.26 07 17 25.26  714.00   13.67  -17.52    9.95    6.24    2.61    6.82  245.97    2.91     2966  120.392221   23.185318  3030.61 
 1048.55 07 17 29.54  713.00   13.71  -17.51    9.94    5.45    3.50    6.52  238.28    2.81     2978  120.392407   23.185431  3041.74 
 1052.74 07 17 33.74  712.00   13.77  -18.46    9.13    5.36    1.78    5.66  250.58    2.75     2990  120.392600   23.185527  3053.00 
 1057.27 07 17 38.26  711.00   13.83  -18.92    8.75    4.56    1.57    4.82  250.98    3.12     3002  120.392831   23.185615  3065.57 
 1061.47 07 17 42.47  710.00   13.82  -19.81    8.11    6.43    1.29    6.57  257.57    2.69     3014  120.393044   23.185694  3078.13 
 1065.38 07 17 46.37  709.00   13.85  -20.75    7.46    4.35    0.69    4.41  259.16    3.15     3026  120.393239   23.185754  3088.77 
 1069.66 07 17 50.65  708.00   13.84  -21.49    7.00    4.97    0.59    5.01  262.05    2.44     3038  120.393463   23.185813  3100.72 
 1074.20 07 17 55.20  707.00   13.83  -20.64    7.56    7.18   -0.53    7.20  273.83    2.19     3050  120.393688   23.185852  3113.90 
 1078.22 07 17 59.21  706.00   13.83  -22.30    6.52    2.61    0.43    2.65  262.06    2.80     3062  120.393871   23.185882  3125.23 
 1082.53 07 18 03.53  705.00   13.80  -22.23    6.58    4.83   -0.03    4.83  270.64    2.74     3073  120.394087   23.185905  3136.21 
 1086.62 07 18 07.61  704.00   13.82  -21.57    6.98    6.54    0.84    6.62  261.48    3.20     3086  120.394297   23.185930  3147.89 
 1091.20 07 18 12.20  703.00   13.89  -22.24    6.57    4.34    0.46    4.37  263.25    1.74     3098  120.394492   23.185950  3160.69 
 1095.40 07 18 16.39  702.00   13.95  -22.98    6.10    4.11    0.51    4.17  261.79    2.69     3111  120.394672   23.185974  3171.93 
 1099.64 07 18 20.64  701.00   13.82  -23.19    6.04    4.41   -0.52    4.45  276.58    2.46     3121  120.394836   23.185984  3183.11 
 1103.75 07 18 24.75  700.00   13.68  -23.17    6.10    3.61    1.03    3.75  254.18    2.89     3132  120.395000   23.186008  3193.24 
 1108.10 07 18 29.09  699.00   13.59  -22.91    6.34    4.92    0.27    4.93  266.87    2.58     3143  120.395164   23.186000  3205.39 
 1112.26 07 18 33.25  698.00   13.73  -23.51    5.90    2.23    0.04    2.23  267.99    4.27     3156  120.395308   23.186007  3217.48 
 1116.62 07 18 37.61  697.00   13.67  -23.75    5.80    3.59   -0.36    3.61  275.30    3.19     3168  120.395449   23.185990  3229.93 
 1120.91 07 18 41.91  696.00   13.65  -23.96    5.70    5.31   -2.00    5.68  288.93    1.74     3180  120.395586   23.185981  3242.97 
 1125.04 07 18 46.03  695.00   13.62  -24.18    5.60    1.53   -0.02    1.55  268.66    3.92     3191  120.395701   23.185970  3255.89 
 1129.43 07 18 50.43  694.00   13.49  -24.56    5.46    4.67   -0.36    4.88  271.92    2.12     3202  120.395833   23.185964  3267.54 
 1133.64 07 18 54.64  693.00   13.39  -24.82    5.36    2.92   -0.53    2.98  275.18    2.78     3213  120.395949   23.185970  3278.98 
 1137.83 07 18 58.83  692.00   13.30  -25.02    5.30    1.89    0.20    1.90  264.52    2.79     3224  120.396057   23.185988  3289.91 
 1142.15 07 19 03.14  691.00   13.25  -25.06    5.30    3.65    0.41    3.67  263.65    2.29     3236  120.396174   23.186011  3302.91 
 1146.31 07 19 07.30  690.00   13.16  -24.98    5.37    4.61   -0.13    4.61  270.94    2.37     3247  120.396289   23.186033  3315.19 
 1150.65 07 19 11.64  689.00   13.12  -25.36    5.20    3.22    1.64    3.63  246.66    2.97     3259  120.396383   23.186066  3326.85 
 1154.83 07 19 15.82  688.00   13.02  -25.44    5.20    2.89    0.85    3.23  257.82    2.56     3270  120.396468   23.186110  3338.73 
 1159.12 07 19 20.12  687.00   12.89  -25.72    5.11    2.56    2.81    3.95  222.79    2.65     3280  120.396552   23.186141  3352.59 
 1163.16 07 19 24.16  686.00   12.83  -22.95    6.61    3.90    0.57    4.15  258.63    3.16     3292  120.396632   23.186172  3364.46 
 1167.64 07 19 28.64  685.00   12.86  -25.98    5.00    3.43    2.40    4.29  229.10    2.29     3304  120.396699   23.186233  3377.34 
 1171.75 07 19 32.74  684.00   12.81  -25.97    5.03    0.93    2.07    2.34  203.62    3.13     3316  120.396753   23.186287  3388.92 
 1176.19 07 19 37.19  683.00   12.76  -25.33    5.34    2.15    2.32    3.25  219.35    3.06     3328  120.396832   23.186340  3401.06 
 1180.53 07 19 41.52  682.00   12.68  -25.67    5.21    2.09    2.00    3.14  218.79    2.54     3339  120.396891   23.186385  3412.28 
 1184.80 07 19 45.79  681.00   12.66  -25.66    5.22    1.26    1.52    1.98  219.79    2.59     3351  120.396958   23.186420  3423.27 
 1189.10 07 19 50.09  680.00   12.69  -25.04    5.51    2.36    0.65    2.48  254.88    3.02     3364  120.397031   23.186451  3435.77 
 1193.31 07 19 54.31  679.00   12.63  -24.58    5.76    3.89    1.63    4.22  247.95    2.79     3375  120.397099   23.186480  3448.71 
 1197.65 07 19 58.65  678.00   12.56  -24.37    5.90    3.17    1.93    3.80  244.03    2.31     3387  120.397183   23.186507  3461.01 
 1202.09 07 20 03.08  677.00   12.63  -24.51    5.80    1.45    0.52    1.57  254.33    4.00     3400  120.397271   23.186541  3473.32 
 1206.52 07 20 07.51  676.00   12.48  -24.62    5.80    3.23    1.57    3.61  247.37    2.46     3411  120.397350   23.186570  3485.44 
 1210.93 07 20 11.93  675.00   12.37  -24.71    5.79    4.93    0.99    5.03  259.79    2.39     3422  120.397429   23.186580  3498.18 
 1215.50 07 20 16.50  674.00   12.26  -23.94    6.25    4.54    1.80    4.89  248.70    3.78     3433  120.397515   23.186600  3510.29 
 1219.66 07 20 20.65  673.00   12.12  -24.02    6.27    3.28   -0.43    3.83  273.99    2.34     3443  120.397597   23.186613  3522.28 
 1224.21 07 20 25.21  672.00   11.98  -23.85    6.42    3.00    1.97    3.81  233.93    3.15     3454  120.397684   23.186630  3534.63 
 1228.59 07 20 29.58  671.00   11.89  -23.14    6.89    2.78   -0.29    2.80  278.65    4.06     3466  120.397776   23.186630  3547.56 
 1233.11 07 20 34.11  670.00   11.79  -23.04    6.99    4.92    0.50    4.95  263.59    2.26     3477  120.397872   23.186640  3560.55 
 1238.04 07 20 39.03  669.00   11.69  -21.49    8.06    5.24   -0.04    5.25  270.03    1.42     3488  120.397970   23.186651  3573.62 
 1242.14 07 20 43.14  668.00   11.64  -22.75    7.24    2.35    0.15    2.36  267.58    2.50     3500  120.398036   23.186670  3585.09 
 1246.57 07 20 47.56  667.00   11.59  -22.63    7.34    1.30   -0.03    1.30  271.40    3.86     3512  120.398136   23.186690  3596.69 
 1251.03 07 20 52.03  666.00   11.51  -22.76    7.30    1.95   -0.03    1.95  270.58    2.47     3523  120.398230   23.186700  3608.98 
 1255.50 07 20 56.50  665.00   11.38  -22.25    7.70    2.60   -0.00    2.61  270.53    2.90     3534  120.398310   23.186710  3621.54 
 1259.65 07 21 00.65  664.00   11.27  -21.29    8.43    1.09   -0.12    1.11  276.50    2.71     3546  120.398367   23.186720  3633.70 
 1264.07 07 21 05.06  663.00   11.13  -20.11    9.42    0.87   -0.03    0.89  268.93    3.24     3556  120.398441   23.186729  3645.91 
 1268.72 07 21 09.71  662.00   10.94  -18.17   11.27    2.01   -0.05    2.02  270.44    1.85     3567  120.398514   23.186730  3658.60 
 1273.48 07 21 14.48  661.00   10.74  -15.74   13.99    2.44    0.96    2.63  248.02    2.34     3577  120.398590   23.186740  3671.11 
 1277.85 07 21 18.85  660.00   10.60  -15.19   14.79    1.20    0.94    1.53  232.25    2.48     3588  120.398659   23.186761  3683.33 
 1282.36 07 21 23.35  659.00   10.46  -15.24   14.86    2.27    0.76    2.45  249.89    2.80     3598  120.398757   23.186790  3695.49 
 1286.84 07 21 27.83  658.00   10.35  -15.38   14.80    2.18    1.11    2.45  243.42    3.26     3610  120.398855   23.186818  3706.89 
 1291.48 07 21 32.47  657.00   10.37  -14.88   15.44    3.09    1.52    3.46  243.02    2.42     3622  120.398964   23.186825  3719.59 
 1296.07 07 21 37.07  656.00   10.41  -16.61   13.31    1.36    0.42    1.44  255.78    1.77     3636  120.399052   23.186841  3732.83 
 1300.69 07 21 41.69  655.00   10.29  -17.46   12.49    1.79    0.16    1.81  264.85    2.37     3647  120.399164   23.186870  3745.60 
 1305.35 07 21 46.35  654.00   10.24  -18.05   11.93    2.16    1.05    2.41  245.07    2.22     3659  120.399287   23.186900  3758.54 
 1309.74 07 21 50.73  653.00   10.17  -18.53   11.50    3.07    1.58    3.46  242.98    3.33     3671  120.399392   23.186927  3769.73 
 1314.38 07 21 55.38  652.00   10.03  -19.31   10.86    3.10    1.61    3.50  243.97    2.10     3682  120.399505   23.186948  3783.51 
 1318.83 07 21 59.82  651.00    9.94  -19.65   10.62    2.05    0.72    2.17  251.18    2.64     3693  120.399625   23.186980  3795.87 
 1323.42 07 22 04.42  650.00    9.83  -19.60   10.74    1.89    0.90    2.09  245.32    2.70     3704  120.399738   23.187030  3810.53 
 1328.27 07 22 09.27  649.00    9.74  -19.94   10.50    3.39    2.02    3.95  239.68    2.12     3716  120.399878   23.187103  3823.67 
 1333.04 07 22 14.04  648.00    9.68  -20.55   10.00    4.03    2.21    4.60  241.54    1.98     3728  120.400021   23.187170  3835.16 
 1337.61 07 22 18.61  647.00    9.61  -20.83    9.80    3.23    2.47    4.12  229.24    2.66     3740  120.400148   23.187242  3847.21 
 1342.39 07 22 23.39  646.00    9.55  -20.93    9.76    2.94    2.42    3.82  230.68    2.57     3752  120.400292   23.187312  3860.48 
 1347.08 07 22 28.07  645.00    9.47  -20.94    9.80    3.84    2.22    4.44  240.06    2.43     3764  120.400442   23.187382  3873.33 
 1351.83 07 22 32.82  644.00    9.38  -20.90    9.90    3.90    1.62    4.23  247.19    1.99     3775  120.400603   23.187450  3886.67 
 1356.26 07 22 37.25  643.00    9.29  -20.77   10.06    5.13    2.79    5.94  241.55    4.51     3787  120.400754   23.187529  3898.70 
 1360.72 07 22 41.72  642.00    9.28  -20.62   10.20    2.97    1.90    3.52  237.40    2.84     3800  120.400902   23.187624  3910.62 
 1365.34 07 22 46.33  641.00    9.28  -20.40   10.40    4.42    2.66    5.17  238.50    3.20     3813  120.401074   23.187710  3923.54 
 1369.90 07 22 50.89  640.00    9.18  -19.25   11.56    4.80    1.98    5.19  247.52    2.63     3824  120.401265   23.187789  3936.83 
 1374.00 07 22 55.00  639.00    9.19  -17.06   13.90    3.60    1.47    3.89  247.73    4.18     3837  120.401430   23.187860  3948.44 
 1378.85 07 22 59.85  638.00    9.19  -13.08   19.30    2.32    0.71    2.43  253.14    3.14     3850  120.401626   23.187929  3963.34 
 1383.62 07 23 04.61  637.00    9.14   -8.93   26.98    4.66    0.46    4.74  266.47    2.32     3862  120.401839   23.187974  3976.98 
 1388.81 07 23 09.80  636.00    8.98   -6.30   33.39    6.48    0.69    6.60  263.58    2.61     3873  120.402080   23.188010  3990.81 
 1393.74 07 23 14.74  635.00    8.94   -5.48   35.66    3.70    0.81    3.90  258.24    3.63     3886  120.402311   23.188050  4003.17 
 1398.56 07 23 19.56  634.00    8.89   -4.33   38.99    5.45    0.44    5.47  264.93    2.71     3898  120.402544   23.188076  4015.78 
 1403.59 07 23 24.59  633.00    8.86   -3.63   41.18    4.84    0.79    4.92  264.49    2.48     3911  120.402810   23.188090  4028.62 
 1408.33 07 23 29.33  632.00    8.88   -2.16   45.87    4.03    0.40    4.08  266.69    2.89     3924  120.403067   23.188093  4042.05 
 1412.87 07 23 33.87  631.00    8.94   -1.36   48.46    4.64    0.37    4.66  266.10    4.57     3938  120.403312   23.188090  4055.07 
 1417.37 07 23 38.36  630.00    8.83   -1.11   49.71    6.87    1.47    7.04  258.65    2.73     3949  120.403542   23.188090  4067.42 
 1421.76 07 23 42.75  629.00    8.80   -0.98   50.28    6.25    1.41    6.43  259.79    2.81     3962  120.403778   23.188088  4079.63 
 1426.66 07 23 47.65  628.00    8.76   -0.90   50.73    5.69   -0.02    5.69  269.97    2.33     3975  120.404033   23.188087  4092.60 
 1431.23 07 23 52.22  627.00    8.56   -1.00   51.05    4.75   -0.54    4.78  276.73    2.09     3985  120.404271   23.188082  4105.36 
 1435.92 07 23 56.91  626.00    8.36   -1.06   51.50    4.60   -0.38    4.62  274.20    2.40     3996  120.404516   23.188100  4117.87 
 1440.73 07 24 01.73  625.00    8.14   -1.12   52.07    5.59   -0.88    5.66  278.76    3.34     4006  120.404774   23.188103  4131.35 
 1445.41 07 24 06.41  624.00    7.93   -1.17   52.61    5.65   -1.10    5.81  280.00    2.49     4016  120.405015   23.188106  4145.19 
 1450.04 07 24 11.04  623.00    7.90   -1.18   52.70    3.53   -0.61    3.59  279.60    1.98     4029  120.405243   23.188090  4158.75 
 1454.69 07 24 15.69  622.00    7.76   -1.26   52.86    3.59   -0.40    3.61  276.85    3.32     4040  120.405491   23.188053  4171.39 
 1459.16 07 24 20.15  621.00    7.59   -1.36   53.08    6.79   -0.20    6.80  272.31    2.09     4051  120.405738   23.188037  4184.00 
 1464.03 07 24 25.02  620.00    7.39   -1.52   53.20    7.31    2.06    7.61  254.39    1.93     4061  120.406012   23.188019  4199.60 
 1468.42 07 24 29.41  619.00    7.21   -1.60   53.54    5.47    1.18    5.87  262.88    2.69     4072  120.406255   23.187984  4212.56 
