GPHeight,Pressure,O3PartialPressure,Temperature
19800,44.958333333333336,4.844166666666666,-48.7
19900,44.29090909090909,4.911818181818182,-48.78181818181818
20000,43.6,5.156666666666666,-46.733333333333334
20100,42.99166666666667,5.934166666666666,-44.38333333333333
20200,42.3,6.5525,-44.5
20300,41.7,6.8566666666666665,-45.266666666666666
20400,41.1,7.035,-45.9
20500,40.46363636363636,7.347272727272727,-44.82727272727273
20600,39.8,7.8118181818181816,-43.79090909090909
20700,39.29090909090909,8.59909090909091,-42.981818181818184
20800,38.7,9.49,-41.1
20900,38.11818181818182,10.141818181818183,-40.4
21000,37.55833333333334,10.425833333333333,-40.6
21100,37.00833333333333,10.658333333333333,-40.791666666666664
21200,36.5,10.726666666666667,-41.1
21300,35.90833333333333,10.730833333333333,-41.208333333333336
21400,35.45454545454545,10.72,-40.8
21500,34.9,10.8,-40.291666666666664
21600,34.4,10.713333333333333,-40.1
21700,33.9,10.754999999999999,-39.483333333333334
21800,33.44166666666666,10.629166666666666,-39.858333333333334
21900,32.90833333333333,10.5075,-40.3
22000,32.46363636363636,10.514545454545454,-40.4
22100,32.0,10.51,-40.324999999999996
22200,31.5,10.623333333333335,-39.69166666666667
22300,31.075000000000003,10.63,-39.4
22400,30.6,10.67,-39.3
22500,30.175,10.7075,-38.55
22600,29.7,10.78,-38.93333333333333
22700,29.266666666666666,10.856666666666666,-38.833333333333336
22800,28.866666666666667,11.02,-37.03333333333333
22900,28.476923076923075,11.182307692307692,-36.17692307692308
23000,28.02857142857143,11.34142857142857,-35.65714285714286
23100,27.6,11.48,-35.4
23200,27.257142857142856,11.55,-34.614285714285714
23300,26.815384615384616,11.716153846153846,-33.715384615384615
23400,26.5,11.80923076923077,-34.0
23500,26.1,11.788461538461538,-34.12307692307692
23600,25.733333333333334,11.723333333333334,-34.56666666666667
23700,25.4,11.59,-35.1
23800,25.0,11.504166666666666,-35.2
23900,24.645454545454545,11.48909090909091,-34.54545454545455
24000,24.3,11.48,-34.4
24100,23.966666666666665,11.46,-33.63333333333333
24200,23.6,11.474166666666667,-31.883333333333333
24300,23.3,11.5,-31.016666666666666
24400,22.983333333333334,11.47,-30.9
24500,22.6,11.44,-30.758333333333333
24600,22.3,11.366666666666667,-30.5
24700,22.0,11.31,-31.05
24800,21.7,11.198461538461538,-31.8
24900,21.4,11.114615384615384,-32.01538461538462
25000,21.1,11.17,-31.6
25100,20.8,10.965384615384615,-31.6
25200,20.5,10.85,-30.553846153846155
25300,20.2,10.373846153846154,-30.853846153846153
25400,19.9,10.621666666666666,-29.791666666666668
25500,19.7,10.86,-29.3
25600,19.4,10.87,-28.807692307692307
25700,19.108333333333334,11.055,-28.108333333333334
25800,18.83076923076923,11.064615384615385,-27.16923076923077
25900,18.6,11.022307692307692,-26.7
26000,18.3,10.95,-26.3
26100,18.1,10.886153846153846,-26.2
26200,17.8,10.733076923076924,-26.284615384615385
26300,17.6,10.660769230769231,-25.215384615384615
26400,17.4,10.779230769230768,-23.6
26500,17.1,10.961666666666668,-22.583333333333336
26600,16.9,11.605,-21.25
26700,16.7,12.4,-21.3
26800,16.4,12.9575,-20.15
26900,16.2,13.259230769230768,-18.853846153846153
27000,16.0,13.25,-18.9
27100,15.8,13.170769230769231,-19.1
27200,15.6,13.0,-19.4
27300,15.4,12.845714285714285,-19.542857142857144
27400,15.2,12.652857142857144,-20.0
27500,15.0,12.400714285714287,-20.892857142857142
27600,14.792857142857143,12.295,-21.407142857142855
27700,14.585714285714285,12.085714285714285,-22.014285714285716
27800,14.392857142857142,11.967142857142857,-22.707142857142856
27900,14.2,11.810666666666668,-23.293333333333333
28000,14.0,11.686666666666666,-22.3
28100,13.8,11.516666666666666,-21.833333333333332
28200,13.6,11.4,-22.6
28300,13.4,11.244,-23.18
28400,13.2,11.066666666666666,-23.966666666666665
28500,13.014285714285714,10.854285714285714,-24.785714285714285
28600,12.9,10.726153846153847,-24.838461538461537
28700,12.7,10.55846153846154,-25.0
28800,12.5,10.41,-25.3
28900,12.32857142857143,10.248571428571429,-25.9
29000,12.2,10.095384615384615,-25.8
29100,12.0,9.933571428571428,-26.564285714285717
29200,11.876923076923077,9.69076923076923,-27.0
29300,11.7,9.61,-27.7
29400,11.5,9.45923076923077,-28.3
29500,11.4,9.29,-28.4
29600,11.2,9.0725,-29.2
29700,11.023076923076923,9.007692307692308,-29.223076923076924
29800,10.9,8.83,-29.953846153846154
29900,10.7,8.63076923076923,-30.33076923076923
30000,10.6,8.64,-29.7
30100,10.430769230769231,8.429230769230768,-29.83076923076923
30200,10.3,8.207692307692309,-27.76923076923077
30300,10.2,8.08,-27.6
30400,10.0,7.914285714285715,-27.557142857142857
30500,9.9,7.696153846153846,-27.607692307692307
30600,9.7,7.6207692307692305,-28.23846153846154
30700,9.6,7.410769230769231,-27.615384615384617
30800,9.5,7.248571428571428,-27.271428571428572
30900,9.323076923076924,7.17,-26.823076923076922
31000,9.2,6.936923076923077,-26.73076923076923
31100,9.1,6.838461538461538,-26.9
31200,9.0,6.570769230769231,-27.046153846153846
31300,8.8,6.396153846153846,-26.46923076923077
31400,8.7,6.28,-26.107692307692307
31500,8.6,6.208461538461538,-26.3
31600,8.5,6.09076923076923,-26.26923076923077
31700,8.4,6.106923076923077,-26.638461538461538
31800,8.207692307692307,5.892307692307692,-25.70769230769231
31900,8.1,5.84,-26.23076923076923
32000,8.0,5.645714285714286,-26.1
32100,7.9,5.5576923076923075,-25.8
32200,7.8,5.45,-25.015384615384615
32300,7.7,5.403846153846153,-24.092307692307692
32400,7.6,5.263846153846154,-24.1
32500,7.5,5.17,-24.2
32600,7.4,5.07,-23.346153846153847
32700,7.3,4.98,-21.0
32800,7.2,4.883076923076923,-20.93076923076923
32900,7.1,4.804285714285714,-20.5
33000,7.0,4.691538461538462,-20.5
33100,6.9,4.6,-20.6
33200,6.8,4.541538461538462,-20.9
33300,6.7,4.467692307692308,-20.96153846153846
33400,6.6,4.4,-20.6
33500,6.523076923076923,4.32,-20.876923076923077
33600,6.5,4.27,-20.869230769230768
33700,6.4,4.25,-21.558333333333334
33800,6.3,4.2075,-22.341666666666665
33900,6.2,4.163076923076924,-23.015384615384615
34000,6.1,4.094615384615385,-22.946153846153845
34100,6.0,3.9864285714285717,-22.9
34200,6.0,3.923076923076923,-22.807692307692307
34300,5.9,3.885,-23.0
34400,5.8,3.82,-23.0
34500,5.7,3.763076923076923,-23.453846153846154
34600,5.6,3.7014285714285715,-23.085714285714285
34700,5.6,3.6961538461538463,-22.93846153846154
34800,5.5,3.597692307692308,-23.0
34900,5.4,3.559230769230769,-23.3
35000,5.3,3.53,-24.0
35100,5.3,3.5138461538461536,-24.607692307692307
35200,5.2,3.431538461538462,-24.984615384615385
35300,5.1,3.34,-25.29230769230769
35400,5.030769230769231,3.269230769230769,-24.96153846153846
35500,5.0,3.1799999999999997,-23.5
35600,4.9,3.07,-22.0
35700,4.9,3.07,-22.0
