id,name
1898,秀峰里
1899,秀士里
1900,秀水里
1901,秀仁里
1902,網溪里
1903,桂林里
1904,上林里
1905,福林里
1906,勵行里
1907,豫溪里
1908,得和里
1909,永貞里
1910,河濱里
1911,秀和里
1912,永元里
1913,秀朗里
1914,秀林里
1915,秀得里
1916,秀元里
1917,民富里
1918,民樂里
1919,智光里
1920,潭安里
1921,店街里
1922,雙和里
1923,前溪里
1924,保平里
1925,保順里
1926,永成里
1927,後溪里
1928,上溪里
1929,河堤里
1930,新廍里
1931,祖田里
1932,頂新里
1933,頂埔里
1934,沛陂里
1935,員仁里
1936,埤塘里
1937,土城里
1938,長風里
1939,員信里
1940,員林里
1941,員福里
1942,日和里
1943,日新里
1944,裕生里
1945,貨饒里
1946,瑞興里
1947,學成里
1948,埤林里
1949,樂利里
1950,學士里
1951,柑林里
1952,青雲里
1953,清化里
1954,永富里
1955,廷寮里
1956,峯廷里
1957,延吉里
1958,延壽里
1959,延祿里
1960,延和里
1961,三峽里
1962,秀川里
1963,八張里
1964,中埔里
1965,弘道里
1966,永舘里
1967,鳶山里
1968,龍恩里
1969,龍學里
1970,礁溪里
1971,嘉添里
1972,添福里
1973,金圳里
1974,五寮里
1975,插角里
1976,有木里
1977,二鬮里
1978,成福里
1979,竹崙里
1980,安坑里
1981,張南里
1982,國校里
1983,文中里
1984,廣明里
1985,新德里
1986,張北里
1987,五峯里
1988,百忍里
1989,百和里
1990,國豐里
1991,江陵里
1992,寶興里
1993,寶福里
1994,寶安里
1995,大鵬里
1996,美城里
1997,頂城里
1998,下城里
1999,柴埕里
2000,公崙里
2001,安昌里
2002,達觀里
2003,明城里
2004,小城里
2005,雙城里
2006,香坡里
2007,日興里
2008,玫瑰里
2009,吉祥里
2010,塗潭里
2011,華城里
2012,青潭里
2013,美潭里
2014,員潭里
2015,雙坑里
2016,粗坑里
2017,屈尺里
2018,龜山里
2019,直潭里
2020,萬順里
2021,萬福里
2022,埔新里
2023,昇高里
2024,賴仲里
2025,阿柔里
2026,石碇里
2027,潭邊里
2028,烏塗里
2029,彭山里
2030,隆盛里
2031,豐林里
2032,永定里
2033,格頭里
2034,坪林里
2035,水德里
2036,粗窟里
2037,上德里
2038,忠治里
2039,烏來里
2040,孝義里
2041,信賢里
2042,福山里
2043,磺港里
2044,金美里
2045,五湖里
2046,美田里
2047,重和里
2048,兩湖里
2049,六股里
2050,三界里
2051,清泉里
2052,萬里里
2053,北基里
2054,龜吼里
2055,野柳里
2056,磺潭里
2057,雙興里
2058,溪底里
2059,崁脚里
2060,中幅里
2061,禮門里
2062,信望里
2063,白雲里
2064,茄苳里
2065,橋東里
2066,建成里
2067,保長里
2068,鄉長里
2069,江北里
2070,拱北里
2071,烘內里
2072,八連里
2073,長青里
2074,北峰里
2075,金龍里
2076,樟樹里
2077,山光里
2078,興福里
2079,康福里
2080,湖光里
2081,湖蓮里
2082,湖興里
2083,北山里
2084,環河里
2085,橫科里
2086,宜興里
2087,薯榔里
2088,菁桐里
2089,白石里
2090,石底里
2091,平溪里
2092,嶺腳里
2093,十分里
2094,望古里
2095,新寮里
2096,平湖里
2097,龍興里
2098,龍鎮里
2099,龍川里
2100,爪峯里
2101,新峰里
2102,柑坪里
2103,弓橋里
2104,猴硐里
2105,碩仁里
2106,吉慶里
2107,吉安里
2108,上天里
2109,傑魚里
2110,基山里
2111,永慶里
2112,福住里
2113,頌德里
2114,瓜山里
2115,銅山里
2116,新山里
2117,石山里
2118,濓洞里
2119,濓新里
2120,南雅里
2121,鼻頭里
2122,瑞濱里
2123,深澳里
2124,雙溪里
2125,新基里
2126,三港里
2127,牡丹里
2128,三貂里
2129,平林里
2130,外柑里
2131,長源里
2132,魚行里
2133,泰平里
2134,貢寮里
2135,龍崗里
2136,吉林里
2137,福連里
2138,真理里
2139,美豐里
2140,和美里
2141,育賢里
2142,親仁里
2143,榮光里
2144,錦華里
2145,復中里
2146,建華里
2147,綠水里
2148,千甲里
2149,豐功里
2150,武功里
2151,軍功里
2152,建功里
2153,科園里
2154,埔頂里
2155,關新里
2156,關東里
2157,金山里
2158,仙水里
2159,仙宮里
2160,關帝里
2161,南市里
2162,寺前里
2163,竹蓮里
2164,下竹里
2165,頂竹里
2166,南大里
2167,光鎮里
2168,高峰里
2169,湖濱里
2170,柴橋里
2171,明湖里
2172,西門里
2173,潛園里
2174,崇禮里
2175,石坊里
2176,台溪里
2177,西雅里
2178,客雅里
2179,中雅里
2180,長和里
2181,磐石里
2182,新雅里
2183,文雅里
2184,水田里
2185,湳雅里
2186,金雅里
2187,湳中里
2188,金竹里
2189,武陵里
2190,境福里
2191,古賢里
2192,南寮里
2193,康樂里
2194,港北里
2195,舊港里
2196,埔前里
2197,樹下里
2198,浸水里
2199,虎林里
2200,東香里
2201,香村里
2202,香山里
2203,美山里
2204,朝山里
2205,鹽水里
2206,內湖里
2207,中隘里
2208,南隘里
2209,建軍里
2210,泰山里
2211,負郭里
2212,七結里
2213,進士里
2214,南橋里
2215,凱旋里
2216,南津里
2217,建業里
2218,擺厘里
2219,東村里
2220,七張里
2221,孝廉里
2222,菜園里
2223,茭白里
2224,北津里
2225,梅洲里
2226,開明里
2227,新群里
2228,羅莊里
2229,南豪里
2230,漢民里
2231,維揚里
2232,北成里
2233,賢文里
2234,集祥里
2235,龍德里
2236,頂寮里
2237,永榮里
2238,存仁里
2239,港邊里
2240,隘丁里
2241,新城里
2242,聖愛里
2243,聖湖里
2244,蘇西里
2245,蘇北里
2246,蘇南里
2247,蘇東里
2248,南正里
2249,南成里
2250,南寧里
2251,南建里
2252,東澳里
2253,南強里
2254,大里里
2255,大溪里
2256,更新里
2257,外澳里
2258,武營里
2259,竹安里
2260,拔雅里
2261,福成里
2262,金面里
2263,金盈里
2264,下埔里
2265,二城里
2266,白雲村
2267,玉石村
2268,德陽村
2269,大忠村
2270,六結村
2271,二龍村
2272,時潮村
2273,三民村
2274,林美村
2275,白鵝村
2276,光武村
2277,吳沙村
2278,匏崙村
2279,二結村
2280,吉祥村
2281,古結村
2282,美福村
2283,東港村
2284,過嶺村
2285,永鎮村
2286,忠孝村
2287,古亭村
2288,功勞村
2289,美城村
2290,新社村
2291,員山村
2292,尚德村
2293,惠好村
2294,七賢村
2295,深溝村
2296,蓁巷村
2297,內城村
2298,中華村
2299,永和村
2300,頭分村
2301,枕山村
2302,同樂村
2303,逸仙村
2304,湖北村
2305,珍珠村
2306,補城村
2307,三奇村
2308,大興村
2309,東城村
2310,香和村
2311,南興村
2312,安平村
2313,冬山村
2314,太和村
2315,八寶村
2316,丸山村
2317,中山村
2318,順安村
2319,永美村
2320,武淵村
2321,群英村
2322,清溝村
2323,鹿埔村
2324,得安村
2325,柯林村
2326,大進村
2327,三興村
2328,上四村
2329,四結村
2330,五結村
2331,協和村
2332,大吉村
2333,孝威村
2334,錦眾村
2335,利澤村
2336,成興村
2337,季新村
2338,天山村
2339,萬德村
2340,貴林村
2341,萬富村
2342,雙賢村
2343,義德村
2344,集慶村
2345,拱照村
2346,行健村
2347,大隱村
2348,尚武村
2349,大洲村
2350,尾塹村
2351,寒溪村
2352,崙埤村
2353,松羅村
2354,英士村
2355,樂水村
2356,太平村
2357,茂安村
2358,四季村
2359,南山村
2360,東岳村
2361,南澳村
2362,碧候村
2363,金岳村
2364,武塔村
2365,金洋村
2366,澳花村
2367,蒜頭村
2368,蒜東村
2369,蒜南村
2370,工廠村
2371,灣南村
2372,灣北村
2373,雙涵村
2374,塗師村
2375,三義村
2376,正義村
2377,溪厝村
2378,港美村
2379,豐美村
2380,六斗村
2381,崙陽村
2382,蘇厝村
2383,竹本村
2384,永賢村
2385,魚寮村
2386,潭墘村
2387,六腳村
2388,六南村
2389,崩山村
2390,古林村
2391,更寮村
2392,東石村
2393,猿樹村
2394,型厝村
2395,塭港村
2396,三家村
2397,永屯村
2398,龍港村
2399,副瀨村
2400,下揖村
2401,頂揖村
2402,溪下村
2403,鰲鼓村
2404,蔦松村
2405,圍潭村
2406,洲仔村
2407,東崙村
2408,西崙村
2409,塭仔村
2410,網寮村
2411,掌潭村
2412,安福里
2413,內厝里
2414,博厚里
2415,永和里
2416,双溪里
2417,溪口里
2418,大鄉里
2419,大葛里
2420,佳禾里
2421,竹村里
2422,崁前里
2423,崁後里
2424,順安里
2425,德家里
2426,梅華里
2427,松華里
2428,南竹里
2429,太保里
2430,後庄里
2431,前潭里
2432,後潭里
2433,梅埔里
2434,春珠里
2435,安仁里
2436,新埤里
2437,舊埤里
2438,田尾里
2439,過溝里
2440,麻寮里
2441,南新里
2442,埤鄉里
2443,岱江里
2444,九龍里
2445,岑海里
2446,見龍里
2447,龍江里
2448,振寮里
2449,貴舍里
2450,東港里
2451,江山里
2452,菜舖里
2453,考試里
2454,新岑里
2455,好美里
2456,岸腳村
2457,義竹村
2458,六桂村
2459,傳芳村
2460,頭竹村
2461,五厝村
2462,中平村
2463,埤前村
2464,平溪村
2465,後鎮村
2466,北華村
2467,新店村
2468,東過村
2469,西過村
2470,官和村
2471,官順村
2472,新富村
2473,東光村
2474,東榮村
2475,龍蛟村
2476,鹿東村
2477,鹿草村
2478,豊稠村
2479,重寮村
2480,施家村
2481,下潭村
2482,光潭村
2483,碧潭村
2484,竹山村
2485,後堀村
2486,三角村
2487,下麻村
2488,水上村
2489,水頭村
2490,粗溪村
2491,回歸村
2492,大堀村
2493,大崙村
2494,塗溝村
2495,龍德村
2496,三鎮村
2497,靖和村
2498,柳新村
2499,柳林村
2500,柳鄉村
2501,內溪村
2502,寬士村
2503,民生村
2504,義興村
2505,中庄村
2506,忠和村
2507,南鄉村
2508,三界村
2509,國姓村
2510,溪東村
2511,溪西村
2512,柳溝村
2513,疊溪村
2514,妙崙村
2515,柴林村
2516,林腳村
2517,美南村
2518,美北村
2519,本厝村
2520,游西村
2521,游東村
2522,明華里
2523,排路里
2524,西結里
2525,大糖里
2526,大美里
2527,過溪里
2528,中林里
2529,溝背里
2530,內林里
2531,三角里
2532,三村里
2533,梅東村
2534,梅南村
2535,梅北村
2536,過山村
2537,圳南村
2538,圳北村
2539,双溪村
2540,大南村
2541,安靖村
2542,永興村
2543,半天村
2544,太興村
2545,龍眼村
2546,碧湖村
2547,瑞峯村
2548,瑞里村
2549,宮前村
2550,宮後村
2551,福德村
2552,古民村
2553,大潭村
2554,西庄村
2555,埤子村
2556,南崙村
2557,北崙村
2558,海瀛村
2559,月潭村
2560,菜公村
2561,中洋村
2562,三間村
2563,安和村
2564,潭大村
2565,南港村
2566,板頭村
2567,中樂村
2568,西安村
2569,寮頂村
2570,福權村
2571,東湖村
2572,頂崙村
2573,菁埔村
2574,西昌村
2575,豊收村
2576,鎮北村
2577,北斗村
2578,双福村
2579,福樂村
2580,大崎村
2581,秀林村
2582,松山村
2583,興中村
2584,金興村
2585,文隆村
2586,山中村
2587,中央村
2588,竹崎村
2589,和平村
2590,坑頭村
2591,沙坑村
2592,獅埜村
2593,義仁村
2594,灣橋村
2595,鹿滿村
2596,紫雲村
2597,昇平村
2598,桃源村
2599,白杞村
2600,塘興村
2601,義隆村
2602,龍山村
2603,文峯村
2604,金獅村
2605,復金村
2606,緞繻村
2607,仁壽村
2608,富收村
2609,和睦村
2610,和美村
2611,中埔村
2612,塩舘村
2613,金蘭村
2614,隆興村
2615,灣潭村
2616,裕民村
2617,龍門村
2618,石硦村
2619,頂埔村
2620,同仁村
2621,深坑村
2622,三層村
2623,瑞豐村
2624,沄水村
2625,中崙村
2626,江西村
2627,內甕村
2628,新福村
2629,下坑村
2630,番路村
2631,民和村
2632,觸口村
2633,公田村
2634,公興村
2635,草山村
2636,中正村
2637,香林村
2638,十字村
2639,豐山村
2640,來吉村
2641,樂野村
2642,達邦村
2643,里佳村
2644,山美村
2645,新美村
2646,茶山村
2647,西興村
2648,中心里
2649,馬蘭里
2650,寶桑里
2651,南榮里
2652,岩灣里
2653,卑南里
2654,南王里
2655,富岡里
2656,東海里
2657,豐樂里
2658,豐安里
2659,豐盛里
2660,豐谷里
2661,豐原里
2662,新園里
2663,建興里
2664,知本里
2665,建農里
2666,忠智里
2667,里壠里
2668,中福里
2669,新福里
2670,豐泉里
2671,月眉里
2672,電光里
2673,賓朗村
2674,美農村
2675,初鹿村
2676,明峰村
2677,嘉豐村
2678,泰安村
2679,利嘉村
2680,富山村
2681,富源村
2682,利吉村
2683,鹿野村
2684,龍田村
2685,永安村
2686,瑞隆村
2687,瑞源村
2688,瑞和村
2689,福原村
2690,福文村
2691,慶豐村
2692,大坡村
2693,新興村
2694,錦園村
2695,富興村
2696,都蘭村
2697,興昌村
2698,隆昌村
2699,東河村
2700,泰源村
2701,北源村
2702,寧埔村
2703,竹湖村
2704,長濱村
2705,忠勇村
2706,樟原村
2707,華源村
2708,北里村
2709,大王村
2710,泰和村
2711,香蘭村
2712,金崙村
2713,多良村
2714,大鳥村
2715,大竹村
2716,南寮村
2717,公舘村
2718,加拿村
2719,海端村
2720,廣原村
2721,霧鹿村
2722,利稻村
2723,紅葉村
2724,永康村
2725,武陵村
2726,鸞山村
2727,嘉蘭村
2728,正興村
2729,賓茂村
2730,歷坵村
2731,安朔村
2732,南田村
2733,森永村
2734,新化村
2735,台坂村
2736,土坂村
2737,椰油村
2738,紅頭村
2739,東清村
2740,朗島村
2741,建民里
2742,石牌里
2743,榮華里
2744,振華里
2745,永欣里
2746,尊賢里
2747,立賢里
2748,立農里
2749,八仙里
2750,洲美里
2751,奇岩里
2752,清江里
2753,溫泉里
2754,中庸里
2755,稻香里
2756,桃源里
2757,一德里
2758,關渡里
2759,泉源里
2760,大屯里
2761,湖田里
2762,天母里
2763,三玉里
2764,天福里
2765,天祿里
2766,天壽里
2767,天山里
2768,天和里
2769,天玉里
2770,德華里
2771,蘭雅里
2772,蘭興里
2773,仁勇里
2774,義信里
2775,福志里
2776,舊佳里
2777,福佳里
2778,福中里
2779,前港里
2780,百齡里
2781,福華里
2782,明勝里
2783,福順里
2784,富光里
2785,葫蘆里
2786,葫東里
2787,社新里
2788,社園里
2789,永倫里
2790,富洲里
2791,岩山里
2792,名山里
2793,聖山里
2794,芝山里
2795,菁山里
2796,平等里
2797,溪山里
2798,翠山里
2799,臨溪里
2800,玉泉里
2801,建明里
2802,建泰里
2803,星明里
2804,光能里
2805,雙連里
2806,南芳里
2807,隆和里
2808,國順里
2809,國慶里
2810,揚雅里
2811,鄰江里
2812,至聖里
2813,老師里
2814,正守里
2815,正得里
2816,聚盛里
2817,集英里
2818,聚葉里
2819,晴光里
2820,劍潭里
2821,大直里
2822,金泰里
2823,北安里
2824,新喜里
2825,松江里
2826,中庄里
2827,大佳里
2828,行政里
2829,行仁里
2830,行孝里
2831,下埤里
2832,江寧里
2833,中吉里
2834,興亞里
2835,朱馥里
2836,龍洲里
2837,朱園里
2838,朱崙里
2839,新益里
2840,富錦里
2841,富泰里
2842,精忠里
2843,龍田里
2844,東昌里
2845,民福里
2846,松基里
2847,鵬程里
2848,新聚里
2849,復盛里
2850,美仁里
2851,敦化里
2852,復源里
2853,復建里
2854,復勢里
2855,港都里
2856,港富里
2857,港華里
2858,紫星里
2859,金瑞里
2860,碧山里
2861,紫雲里
2862,清白里
2863,葫洲里
2864,紫陽里
2865,瑞陽里
2866,五分里
2867,樂康里
2868,內溝里
2869,週美里
2870,行善里
2871,石潭里
2872,湖元里
2873,安湖里
2874,秀湖里
2875,安泰里
2876,金湖里
2877,康寧里
2878,蘆洲里
2879,麗山里
2880,寶湖里
2881,南湖里
2882,中南里
2883,三重里
2884,中研里
2885,舊莊里
2886,西新里
2887,合成里
2888,聯成里
2889,鴻福里
2890,仁福里
2891,新起里
2892,福音里
2893,柳鄉里
2894,糖廍里
2895,綠堤里
2896,頂碩里
2897,和德里
2898,全德里
2899,日善里
2900,忠德里
2901,錦德里
2902,銘德里
2903,保德里
2904,榮德里
2905,興德里
2906,日祥里
2907,忠貞里
2908,新忠里
2909,凌霄里
2910,騰雲里
2911,永功里
2912,忠勤里
2913,廈安里
2914,愛國里
2915,龍光里
2916,南福里
2917,新營里
2918,幸市里
2919,文北里
2920,文祥里
2921,三愛里
2922,富水里
2923,文盛里
2924,林興里
2925,頂東里
2926,板溪里
2927,螢圃里
2928,螢雪里
2929,仁慈里
2930,和安里
2931,民炤里
2932,義村里
2933,民輝里
2934,誠安里
2935,光武里
2936,龍坡里
2937,龍泉里
2938,古風里
2939,古莊里
2940,錦泰里
2941,龍圖里
2942,新龍里
2943,龍陣里
2944,龍雲里
2945,龍生里
2946,住安里
2947,義安里
2948,通安里
2949,臨江里
2950,法治里
2951,群賢里
2952,群英里
2953,虎嘯里
2954,臥龍里
2955,龍淵里
2956,芳和里
2957,黎元里
2958,黎孝里
2959,黎和里
2960,建倫里
2961,敦安里
2962,正聲里
2963,敦煌里
2964,華聲里
2965,車層里
2966,光信里
2967,西村里
2968,正和里
2969,興隆里
2970,新仁里
2971,興雅里
2972,敦厚里
2973,廣居里
2974,六藝里
2975,雅祥里
2976,五全里
2977,四育里
2978,富台里
2979,國業里
2980,松隆里
2981,松友里
2982,松光里
2983,中坡里
2984,中行里
2985,大道里
2986,大仁里
2987,惠安里
2988,三張里
2989,三犁里
2990,泰和里
2991,景聯里
2992,景勤里
2993,嘉興里
2994,黎順里
2995,黎平里
2996,黎忠里
2997,黎安里
2998,景行里
2999,景東里
3000,景美里
3001,景慶里
3002,景仁里
3003,景華里
3004,萬有里
3005,萬祥里
3006,萬隆里
3007,萬年里
3008,萬和里
3009,萬盛里
3010,興豐里
3011,興邦里
3012,興光里
3013,興家里
3014,興得里
3015,興安里
3016,興旺里
3017,興泰里
3018,興昌里
3019,試院里
3020,明義里
3021,木柵里
3022,木新里
3023,順興里
3024,忠順里
3025,樟林里
3026,樟新里
3027,樟文里
3028,樟腳里
3029,萬芳里
3030,萬美里
3031,博嘉里
3032,萬興里
3033,政大里
3034,指南里
3035,老泉里
3036,海尾村
3037,全興村
3038,定興村
3039,什股村
3040,泉厝村
3041,曾家村
3042,新港村
3043,埤墘村
3044,七嘉村
3045,汴頭村
3046,線西村
3047,頂庄村
3048,寓埔村
3049,溝內村
3050,下犁村
3051,頂犁村
3052,德興村
3053,竹營里
3054,和東里
3055,和南里
3056,和北里
3057,和西里
3058,四張里
3059,面前里
3060,鎮平里
3061,大霞里
3062,源埤里
3063,南佃里
3064,雅溝里
3065,山犁里
3066,嘉犁里
3067,鐵山里
3068,柑井里
3069,竹園里
3070,犁盛里
3071,中圍里
3072,糖友里
3073,還社里
3074,塗厝里
3075,地潭里
3076,湖內里
3077,好修里
3078,洛津里
3079,埔崙里
3080,新宮里
3081,玉順里
3082,東石里
3083,郭厝里
3084,泰興里
3085,興化里
3086,街尾里
3087,洋厝里
3088,草中里
3089,頭南里
3090,山崙里
3091,頂番里
3092,頭崙里
3093,溝墘里
3094,廖厝里
3095,東崎里
3096,鹿東里
3097,頂厝里
3098,鹿和里
3099,三汴村
3100,萬豐村
3101,元中村
3102,外中村
3103,外埔村
3104,番婆村
3105,社尾村
3106,番社村
3107,秀厝村
3108,福南村
3109,鎮平村
3110,二港村
3111,福寶村
3112,頂粘村
3113,廈粘村
3114,麥厝村
3115,秀水村
3116,安溪村
3117,莊雅村
3118,陝西村
3119,安東村
3120,鶴鳴村
3121,馬興村
3122,埔崙村
3123,曾厝村
3124,金陵村
3125,華北里
3126,華陽里
3127,永生里
3128,建寶里
3129,光南里
3130,南瑶里
3131,彰安里
3132,西興里
3133,忠權里
3134,崙平里
3135,向陽里
3136,莿桐里
3137,東芳里
3138,磚磘里
3139,卦山里
3140,新華里
3141,興北里
3142,茄南里
3143,寶廍里
3144,古夷里
3145,阿夷里
3146,和調里
3147,竹中里
3148,台鳳里
3149,國聖里
3150,快官里
3151,竹巷里
3152,花壇村
3153,金墩村
3154,崙雅村
3155,劉厝村
3156,南口村
3157,北口村
3158,中口村
3159,文德村
3160,白沙村
3161,岩竹村
3162,長沙村
3163,灣雅村
3164,三春村
3165,長春村
3166,舊社村
3167,楓坑村
3168,茄荖村
3169,芬園村
3170,縣庄村
3171,圳墘村
3172,溪頭村
3173,進芬村
3174,芳苑村
3175,芳中村
3176,仁愛村
3177,信義村
3178,三合村
3179,路上村
3180,路平村
3181,三成村
3182,福榮村
3183,頂廍村
3184,王功村
3185,博愛村
3186,興仁村
3187,新寶村
3188,五俊村
3189,建平村
3190,崙腳村
3191,文津村
3192,新生村
3193,漢寶村
3194,南光里
3195,香田里
3196,外竹里
3197,趙甲里
3198,西庄里
3199,梅芳里
3200,華崙里
3201,萬合里
3202,大永里
3203,原斗里
3204,西斗里
3205,復豐里
3206,埔鹽村
3207,廍子村
3208,出水村
3209,打廉村
3210,豐澤村
3211,崑崙村
3212,角樹村
3213,好修村
3214,西湖村
3215,永平村
3216,石埤村
3217,天盛村
3218,新水村
3219,三省村
3220,南新村
3221,光平里
3222,湖東里
3223,西溪里
3224,中竹里
3225,東寮里
3226,大突里
3227,頂庄里
3228,忠覺里
3229,湳底里
3230,大庭里
3231,媽厝里
3232,番婆里
3233,東溪里
3234,東門村
3235,埔心村
3236,義民村
3237,瓦北村
3238,瓦中村
3239,瓦南村
3240,經口村
3241,舊舘村
3242,南舘村
3243,新舘村
3244,芎蕉村
3245,梧鳳村
3246,二重村
3247,埤霞村
3248,埤脚村
3249,大城村
3250,西城村
3251,上山村
3252,公館村
3253,三豐村
3254,西港村
3255,臺西村
3256,竹元村
3257,竹塘村
3258,小西村
3259,民靖村
3260,五庄村
3261,樹腳村
3262,田頭村
3263,新廣村
3264,內新村
3265,長安村
3266,和豊村
3267,興農村
3268,埤頭村
3269,豊崙村
3270,崙子村
3271,合興村
3272,平原村
3273,元埔村
3274,芙朝村
3275,陸嘉村
3276,庄內村
3277,西德里
3278,新政里
3279,七星里
3280,坑厝村
3281,瓦厝村
3282,溪州村
3283,尾厝村
3284,東州村
3285,舊眉村
3286,圳寮村
3287,西畔村
3288,柑園村
3289,成功村
3290,榮光村
3291,潮洋村
3292,張厝村
3293,三條村
3294,三圳村
3295,大村村
3296,貢旗村
3297,大橋村
3298,加錫村
3299,擺塘村
3300,過溝村
3301,村上村
3302,美港村
3303,黃厝村
3304,崙雅里
3305,林厝里
3306,出水里
3307,湖水里
3308,大峯里
3309,鎮興里
3310,浮圳里
3311,西東里
3312,南東里
3313,中東里
3314,東北里
3315,大饒里
3316,大明里
3317,仁美里
3318,三條里
3319,三橋里
3320,三信里
3321,三義里
3322,源潭里
3323,浮圳村
3324,光雲村
3325,五汴村
3326,永東村
3327,永西村
3328,永南村
3329,永北村
3330,五福村
3331,湳港村
3332,新莊村
3333,瑚璉村
3334,獨鰲村
3335,敦厚村
3336,崙美村
3337,湳墘村
3338,四芳村
3339,竹子村
3340,社頭村
3341,湳底村
3342,仁雅村
3343,里仁村
3344,美雅村
3345,清水村
3346,山湖村
3347,埤斗村
3348,朝興村
3349,龍井村
3350,湳雅村
3351,溪畔村
3352,打簾村
3353,北曾村
3354,南曾村
3355,柳鳳村
3356,陸豐村
3357,睦宜村
3358,南鎮村
3359,碧峰里
3360,東源里
3361,頂潭里
3362,中潭里
3363,北路里
3364,西路里
3365,東路里
3366,南路里
3367,梅州里
3368,大崙里
3369,十五村
3370,上豊村
3371,過圳村
3372,五伯村
3373,文化村
3374,光化村
3375,聖化村
3376,二水村
3377,惠民村
3378,大園村
3379,修仁村
3380,倡和村
3381,短竹里
3382,蘭潭里
3383,東川里
3384,鹿寮里
3385,盧厝里
3386,王田里
3387,長竹里
3388,圳頭里
3389,新開里
3390,宣信里
3391,芳安里
3392,安寮里
3393,興村里
3394,林森里
3395,義教里
3396,後湖里
3397,荖藤里
3398,各里平地、山地原住民
3399,番社里
3400,福全里
3401,港坪里
3402,頭港里
3403,美源里
3404,獅子里
3405,紅瓦里
3406,光路里
3407,車店里
3408,垂楊里
3409,培元里
3410,致遠里
3411,翠岱里
3412,導明里
3413,北榮里
3414,香湖里
3415,後驛里
3416,湖邊里
3417,保生里
3418,保福里
3419,北湖里
3420,隘口里
3421,十興里
3422,斗崙里
3423,北崙里
3424,竹北里
3425,竹仁里
3426,竹義里
3427,新社里
3428,新國里
3429,聯興里
3430,麻園里
3431,溪州里
3432,白地里
3433,新港里
3434,大眉里
3435,大義里
3436,尚義里
3437,崇義里
3438,上坪里
3439,瑞峰里
3440,軟橋里
3441,員崠里
3442,上舘里
3443,商華里
3444,竹東里
3445,鷄林里
3446,榮樂里
3447,五豐里
3448,陸豐里
3449,頭重里
3450,柯湖里
3451,田新里
3452,旱坑里
3453,五埔里
3454,四座里
3455,照門里
3456,鹿鳴里
3457,巨埔里
3458,內立里
3459,寶石里
3460,上寮里
3461,下寮里
3462,南雄里
3463,北斗里
3464,錦山里
3465,石光里
3466,新力里
3467,南和里
3468,德盛村
3469,愛勢村
3470,仁勢村
3471,孝勢村
3472,中勢村
3473,信勢村
3474,波羅村
3475,長嶺村
3476,湖鏡村
3477,湖南村
3478,鳳凰村
3479,勝利村
3480,鳳山村
3481,青埔村
3482,瑞興村
3483,坡頭村
3484,埔和村
3485,山崎村
3486,上坑村
3487,鳳坑村
3488,崎頂村
3489,松林村
3490,松柏村
3491,華龍村
3492,五龍村
3493,秀湖村
3494,石潭村
3495,新鳳村
3496,中坑村
3497,水坑村
3498,文林村
3499,芎林村
3500,下山村
3501,橫山村
3502,田寮村
3503,南昌村
3504,豐鄉村
3505,內灣村
3506,力行村
3507,大肚村
3508,北埔村
3509,水磜村
3510,南埔村
3511,大林村
3512,南坑村
3513,外坪村
3514,雙新村
3515,雙溪村
3516,三峰村
3517,新城村
3518,寶斗村
3519,深井村
3520,寶山村
3521,油田村
3522,峨眉村
3523,中盛村
3524,石井村
3525,七星村
3526,湖光村
3527,嘉樂村
3528,新樂村
3529,錦屏村
3530,梅花村
3531,玉峰村
3532,秀巒村
3533,大隘村
3534,桃山村
3535,花園村
3536,賢庵里
3537,金水里
3538,古城里
3539,珠沙里
3540,古寧村
3541,安美村
3542,湖埔村
3543,榜林村
3544,盤山村
3545,后盤村
3546,林湖村
3547,黃埔村
3548,西口村
3549,上林村
3550,上岐村
3551,小坵村
3552,山外里
3553,溪湖里
3554,蓮庵里
3555,料羅里
3556,新湖里
3557,汶沙里
3558,何斗里
3559,浦山里
3560,官嶼里
3561,大洋里
3562,光前里
3563,竹南里
3564,照南里
3565,大厝里
3566,聖福里
3567,竹興里
3568,天文里
3569,中英里
3570,海口里
3571,公義里
3572,造橋村
3573,平興村
3574,豐湖村
3575,大西村
3576,錦水村
3577,大龍村
3578,談文村
3579,龍昇村
3580,南龍里
3581,中龍里
3582,北龍里
3583,灣寶里
3584,海寶里
3585,豐富里
3586,校椅里
3587,大山里
3588,外埔里
3589,水尾里
3590,龍津里
3591,龍坑里
3592,福寧里
3593,高埔村
3594,下埔村
3595,五湖村
3596,三湖村
3597,龍洞村
3598,二湖村
3599,通東里
3600,通西里
3601,平元里
3602,梅南里
3603,通南里
3604,烏眉里
3605,福龍里
3606,福源里
3607,五南里
3608,五北里
3609,通灣里
3610,內島里
3611,白東里
3612,白西里
3613,銅鑼村
3614,樟樹村
3615,九湖村
3616,竹森村
3617,興隆村
3618,盛隆村
3619,新隆村
3620,苑東里
3621,苑南里
3622,苑北里
3623,苑港里
3624,海岸里
3625,房裡里
3626,客庄里
3627,苑坑里
3628,水坡里
3629,石鎮里
3630,蕉埔里
3631,泰田里
3632,社苓里
3633,山柑里
3634,廣盛村
3635,勝興村
3636,双潭村
3637,双湖村
3638,龍騰村
3639,鯉魚潭村
3640,流東里
3641,珊湖里
3642,斗煥里
3643,上埔里
3644,土牛里
3645,頭份里
3646,上興里
3647,下興里
3648,山下里
3649,蟠桃里
3650,東庄里
3651,蘆竹里
3652,尖下里
